#{"t_start": 1760633826.7308364, "env_id": "None"}
r,l,t
7.9995,6,26.42357
-6.0029,30,26.552245
7.9988,13,26.552245
7.9995,6,26.622757
7.9996,5,26.622757
-6.0029,30,26.818814
7.9983,18,26.818814
7.9995,6,26.959051
7.9995,6,27.031508
7.9995,6,27.031508
-6.0029,30,27.10069
7.9996,5,27.315272
7.999,11,27.315272
7.9993,8,27.374083
-6.0029,30,27.374083
7.9986,15,27.448122
7.9994,7,27.521393
7.9994,7,27.582575
7.9996,5,27.656835
7.9995,6,27.728858
7.9994,7,27.894772
7.9994,7,27.894772
7.9994,7,27.955486
7.9994,7,28.030787
7.9996,5,28.030787
7.9994,7,28.229023
7.9992,9,28.229023
7.9995,6,28.300177
7.998,21,28.300177
7.9997,4,28.509198
-6.5029,30,28.509198
7.9993,8,28.58144
7.9995,6,28.650921
7.999,11,28.720117
7.9993997,7,28.99084
7.9995,6,28.99084
-7.0029,30,29.132845
7.9993,8,29.201655
7.9994,7,29.201655
7.9995,6,29.402805
7.9985,16,29.403805
