Wall time,Step,Value
1760644511.4955583,107280,93.0
1760644514.352199,107600,105.0
1760644517.1965492,107920,95.0
1760644520.0843432,108240,97.0
1760644523.095193,108560,128.0
1760644525.9296832,108880,111.0
1760644528.8216581,109200,140.0
1760644531.6891396,109520,115.0
1760644534.5491185,109840,104.0
1760644537.393376,110160,103.0
1760644540.2771854,110480,116.0
1760644543.2035441,110800,137.0
1760644546.0462039,111120,100.0
1760644548.8549528,111440,100.0
1760644551.7387393,111760,88.0
1760644554.6458166,112080,97.0
1760644557.4950123,112400,114.0
1760644560.3724165,112720,113.0
1760644563.2342143,113040,124.0
1760644566.0774078,113360,118.0
1760644568.9888978,113680,123.0
1760644571.8745122,114000,116.0
1760644574.757628,114320,104.0
1760644577.5963273,114640,101.0
1760644580.46895,114960,93.0
1760644583.4045575,115280,99.0
1760644586.2401733,115600,95.0
1760644589.1292582,115920,99.0
1760644592.0377765,116240,106.0
1760644594.833475,116560,110.0
1760644597.715433,116880,100.0
1760644600.6212335,117200,100.0
1760644603.4410908,117520,93.0
1760644609.925516,118100,99.0
1760644613.0475786,118420,99.0
1760644616.003457,118740,99.0
1760644618.893942,119060,127.0
1760644621.9655147,119380,146.0
1760644625.6339536,119700,173.0
1760644628.702458,120020,95.0
1760644631.686539,120340,124.0
1760644634.6994293,120660,145.0
1760644637.7389383,120980,121.0
1760644640.768915,121300,122.0
1760644643.9229512,121620,122.0
1760644647.1093197,121940,108.0
1760644650.1580806,122260,106.0
1760644653.22306,122580,110.0
1760644656.4442317,122900,107.0
1760644659.6747513,123220,106.0
1760644662.957306,123540,106.0
1760644666.2721598,123860,109.0
1760644669.6121628,124180,127.0
1760644672.6791463,124500,125.0
1760644675.7272282,124820,125.0
1760644678.631955,125140,124.0
1760644681.663949,125460,106.0
1760644684.7191598,125780,300.0
1760644687.7690568,126100,100.0
1760644690.7361593,126420,120.0
1760644693.7342522,126740,300.0
1760644696.8111832,127060,101.0
1760644699.9406767,127380,83.0
1760644703.023302,127700,109.0
1760644706.1559975,128020,124.0
1760644709.1848104,128340,110.0
1760644712.2293036,128660,95.0
1760644715.3325303,128980,103.0
1760644718.5125089,129300,103.0
1760644721.590246,129620,106.0
1760644724.6484196,129940,122.0
1760644727.9356627,130260,104.0
1760644730.978355,130580,109.0
1760644734.0213468,130900,104.0
1760644736.996211,131220,114.0
1760644739.980355,131540,104.0
1760644742.973523,131860,108.0
1760644745.8917708,132180,118.0
1760644748.8454518,132500,96.0
1760644751.862602,132820,300.0
1760644754.8559153,133140,109.0
1760644757.9030912,133460,126.0
1760644761.0016222,133780,120.0
1760644764.3979557,134100,111.0
1760644767.6614864,134420,127.0
1760644770.7652779,134740,115.0
1760644773.9761665,135060,115.0
1760644777.1659365,135380,109.0
1760644780.2534268,135700,104.0
1760644783.4000525,136020,142.0
1760644786.4724844,136340,113.0
1760644789.5258262,136660,103.0
1760644792.5682275,136980,123.0
1760644795.669884,137300,107.0
1760644798.7517548,137620,129.0
1760644801.9032755,137940,115.0
1760644804.9835737,138260,300.0
1760644808.035429,138580,101.0
1760644811.2668777,138900,101.0
1760644814.2464159,139220,124.0
1760644817.2547204,139540,103.0
1760644820.3725305,139860,113.0
1760644823.3383558,140180,86.0
1760644826.3564928,140500,87.0
1760644829.4145076,140820,97.0
1760644832.5009937,141140,97.0
1760644835.5618136,141460,106.0
1760644838.6363237,141780,120.0
1760644841.7295668,142100,120.0
1760644844.7944605,142420,110.0
1760644847.7966306,142740,110.0
1760644850.8184795,143060,119.0
1760644853.7937496,143380,94.0
1760644856.8179188,143700,109.0
1760644859.7783716,144020,125.0
1760644862.74525,144340,104.0
1760644865.72139,144660,92.0
1760644868.727515,144980,113.0
1760644871.6824484,145300,127.0
1760644874.6705942,145620,300.0
1760644877.685652,145940,114.0
1760644880.6898336,146260,160.0
1760644883.679649,146580,100.0
1760644886.669215,146900,131.0
1760644889.672105,147220,105.0
1760644892.6666412,147540,97.0
1760644895.6584005,147860,107.0
1760644898.6530106,148180,107.0
1760644901.6386201,148500,113.0
1760644904.6085505,148820,94.0
1760644907.6141484,149140,94.0
1760644910.60686,149460,300.0
1760644913.5820289,149780,113.0
1760644916.6056454,150100,125.0
1760644919.6120489,150420,110.0
1760644924.755187,150840,99.0
1760644927.812152,151160,99.0
1760644930.862482,151480,99.0
1760644933.95437,151800,99.0
1760644937.0356026,152120,148.0
1760644940.0822077,152440,164.0
1760644943.2416322,152760,217.0
1760644946.2995505,153080,217.0
1760644949.3670244,153400,133.0
1760644952.4893568,153720,157.0
1760644955.516739,154040,215.0
1760644958.6018455,154360,150.0
1760644961.6859555,154680,134.0
1760644964.7738624,155000,145.0
1760644967.7996147,155320,142.0
1760644970.8787968,155640,153.0
1760644973.9315116,155960,181.0
1760644977.0122283,156280,232.0
1760644980.1181304,156600,127.0
1760644983.1740634,156920,150.0
1760644986.277757,157240,138.0
