#{"t_start": 1760644606.812186, "env_id": "None"}
r,l,t
15.841996,136,295.829087
15.846497,131,296.202297
15.864998,116,296.485662
15.890198,94,296.760855
15.886198,99,302.28412
15.880998,101,302.842566
15.888998,96,303.601
-2.2624226,300,303.791564
15.847097,130,304.90734
14.890497,96,305.723948
15.879198,104,305.911994
15.881798,103,306.098022
15.869797,113,306.39056
15.852597,125,307.532746
15.889698,94,312.42082
15.370598,110,312.607516
15.885197,99,313.090079
15.865997,116,313.755858
