#{"t_start": 1760634291.9006495, "env_id": "None"}
r,l,t
9.881299,106,9.381145
5.8937044,122,10.838545
9.887399,125,11.108232
9.861399,125,11.10923
6.889099,128,11.38275
8.334401,135,12.025661
8.321801,141,12.558137
7.3713984,145,12.914371
6.3626986,152,13.537343
7.3338995,160,14.238431
9.880999,111,19.160074
9.898399,97,19.888371
9.381199,109,20.696134
9.398299,98,21.132164
9.9007,94,21.132164
9.8874,107,21.40799
6.3974986,126,21.94518
9.898299,98,22.121054
9.404799,93,22.382079
9.888299,138,23.293214
9.904999,91,27.887833
9.904999,91,28.685696
9.9112,89,28.955883
9.904799,93,29.31338
9.874199,119,29.675244
9.894199,99,30.109103
9.887499,106,31.470062
9.386999,111,32.173658
9.373999,121,32.599186
6.905899,122,34.002859
9.395999,101,36.825651
9.9005995,95,37.357858
9.898399,97,37.898063
9.3852,109,38.346027
9.404699,94,38.432335
9.384899,112,39.607782
9.887699,104,40.698197
9.8979,102,41.243368
9.911499,86,41.686911
9.889899,102,41.686911
9.9028,93,45.700333
8.3961,100,45.781395
9.394099,100,46.838171
9.913699,84,47.111282
9.395999,101,47.471039
9.3894,107,47.918054
8.902699,94,49.609277
9.391699,104,49.958205
9.904599,95,50.131632
9.882699,114,51.800878
9.402399,97,54.35889
9.902699,94,55.429967
9.373899,122,56.530611
9.393899,102,56.530611
8.8935995,105,57.270616
9.875999,121,57.630873
9.907299,88,57.810392
8.8965,96,58.172966
9.902699,94,58.536397
8.893799,103,61.041518
9.3944,97,63.033535
9.9154,87,63.209034
9.9112,89,65.509244
9.898299,98,65.9456
9.882799,113,66.557541
9.8963995,97,66.733406
9.878299,118,67.000646
9.880599,115,68.68332
9.9049,92,69.117723
9.356499,136,69.809736
9.391899,102,72.018615
9.915899,82,73.15459
9.875999,121,73.876362
9.898199,99,75.259073
9.904699,94,76.923763
8.392301,138,78.84543
9.902899,92,80.102005
4.3974047,127,80.279547
8.374801,153,80.458624
6.892798,173,80.729666
7.397399,127,80.995162
9.896299,98,81.796628
9.894099,100,82.694606
8.868199,119,87.395216
8.848099,140,87.574943
8.8965,96,88.950151
9.889899,102,89.309696
9.3768,113,90.126511
9.911599,85,90.209959
9.9005995,95,90.209959
9.892999,131,90.479629
9.869999,121,91.471825
9.373799,123,91.917616
9.885499,106,96.799755
9.889599,105,96.879214
9.405299,88,97.053637
8.8998995,102,97.953585
9.906699,94,98.496314
9.404799,93,98.680834
9.896099,100,99.044927
