#{"t_start": 1760600904.7490783, "env_id": "None"}
r,l,t
7.9987,14,32.135444
7.9987,14,32.135444
7.9996,5,32.41628
-6.0029,30,32.41628
7.9994,7,32.41628
7.9995,6,32.54577
7.9994,7,32.54577
-6.0029,30,32.617324
7.9992,9,32.759489
7.9996,5,32.759489
7.9995,6,32.962673
7.9995,6,33.167123
7.9992,9,33.167123
7.9995,6,33.379509
7.9986,15,33.451043
7.9996,5,33.522927
-6.0029,30,33.522927
7.9985,16,33.726895
7.9993,8,33.726895
-6.5029,30,33.726895
7.9994,7,33.879665
7.9982,19,34.08926
7.9995,6,34.160745
-6.0029,30,34.160745
7.9991,10,34.221045
7.9996,5,34.417388
7.9996,5,34.48579
-8.5029,30,34.48579
7.9992,9,34.48579
7.9996,5,34.830637
7.9991,10,34.830637
7.9994,7,34.966038
7.9996,5,35.169076
7.9996,5,35.309752
-6.0029,30,35.502875
-6.0029,30,35.571758
7.9996,5,35.643356
7.9989,12,35.643356
-6.0029,30,35.780389
-10.002901,30,35.781387
7.9991,10,35.839003
7.9992,9,36.213858
7.9994,7,36.289463
-9.502901,30,36.289463
7.9993,8,36.349131
7.9994,7,36.349131
7.999,11,36.420861
-6.0029,30,36.49094
-6.0029,30,36.573658
7.9986,15,36.715087
7.9993,8,36.78665
7.9995,6,36.78665
7.9996,5,36.78665
7.9993,8,37.125486
7.9995,6,37.187354
7.9995,6,37.187354
7.9985,16,37.396214
7.9996,5,37.466018
7.9996,5,37.538623
7.999,11,37.538623
-6.0029,30,37.608688
7.9995,6,37.608688
7.9984,17,37.679054
7.9996,5,37.877665
7.9996,5,37.946269
7.9992,9,38.014444
7.9993,8,38.142869
7.9995,6,38.30374
-6.0029,30,38.376783
-6.0029,30,38.446163
7.9994,7,38.517112
7.9995,6,38.577033
7.9996,5,38.648782
7.999,11,38.719688
-6.0029,30,38.79126
7.9985,16,38.79126
7.9993,8,38.935214
7.9994,7,38.935214
7.9996,5,38.935214
7.9995,6,39.066254
7.9992,9,39.138653
7.9995,6,39.138653
7.9994,7,39.28442
7.9996,5,39.485508
-6.0029,30,39.543363
-6.0029,30,39.619728
7.999,11,39.690007
7.9992,9,39.758848
7.9996,5,40.09609
7.9995,6,40.513532
7.9996,5,40.856183
-6.0029,30,40.99468
-6.0029,30,41.127788
-6.0029,30,41.127788
7.9995,6,41.26512
-9.502901,30,41.26512
7.9979,22,41.404825
-11.002901,30,41.474725
7.9993,8,41.537465
7.9996,5,41.610195
-6.0029,30,41.682427
7.9994,7,41.754164
-6.0029,30,41.754164
-6.0029,30,41.888845
7.9994,7,41.888845
7.9996,5,41.888845
7.9995,6,42.097367
7.9987,14,42.097367
7.9995,6,42.172232
7.9996,5,42.244811
7.9984,17,42.31901
7.9993,8,42.31901
7.9994,7,42.381633
7.9996,5,42.455463
7.9989,12,42.455463
7.9995,6,42.527314
7.9995,6,42.592238
7.9994,7,42.832525
7.9994,7,42.90372
7.9996,5,42.90372
7.9996,5,42.963353
7.9995,6,43.247197
7.9981,20,43.319489
7.9989,12,43.319489
7.9994,7,43.3908
7.9987,14,43.450551
-6.0029,30,43.590157
7.9995,6,43.737365
7.9993997,7,43.737365
7.9996,5,43.952922
7.9993,8,43.952922
