Wall time,Step,Value
1760549051.9188445,320,-6.002900123596191
1760549054.133782,640,7.999300003051758
1760549056.3418374,960,7.999199867248535
1760549058.5674088,1280,-6.002900123596191
1760549060.769838,1600,7.999199867248535
1760549062.9676313,1920,-6.002900123596191
1760549065.205651,2240,7.999499797821045
1760549067.4279678,2560,7.999100208282471
1760549069.6293826,2880,7.998899936676025
1760549071.8561354,3200,7.998899936676025
1760549074.0670063,3520,-6.002900123596191
1760549076.2879286,3840,7.999499797821045
1760549078.4541302,4160,-6.002900123596191
1760549080.6650317,4480,7.999599933624268
1760549082.911521,4800,7.999599933624268
1760549085.1271977,5120,7.9994001388549805
1760549087.3508332,5440,7.999300003051758
1760549089.622946,5760,7.9994001388549805
1760549094.1695411,6240,7.996699810028076
1760549096.3394072,6560,7.998199939727783
1760549098.502674,6880,7.995699882507324
1760549100.664783,7200,-22.5098934173584
1760549102.8417022,7520,-33.00987243652344
1760549105.074614,7840,7.997000217437744
1760549107.26639,8160,-15.509908676147461
1760549109.4551067,8480,7.997600078582764
1760549111.6544688,8800,7.997300148010254
1760549113.8314998,9120,7.996500015258789
1760549116.024389,9440,7.996699810028076
1760549121.6244001,10080,7.996799945831299
1760549123.8870635,10400,-1.2049036026000977
1760549126.149011,10720,1.8409967422485352
1760549128.39106,11040,-14.022502899169922
1760549130.655663,11360,-32.25992202758789
1760549132.9256492,11680,9.840999603271484
1760549135.2724392,12000,-0.3224039077758789
1760549137.5709212,12320,8.953399658203125
1760549139.9508312,12640,8.458399772644043
1760549142.2427366,12960,6.431899547576904
1760549144.5784056,13280,2.774806022644043
1760549146.9377928,13600,3.453098773956299
1760549149.299883,13920,9.916500091552734
1760549151.5992408,14240,5.882003307342529
1760549153.8924909,14560,-41.759925842285156
1760549156.2112586,14880,9.968600273132324
1760549158.5698133,15200,8.47350025177002
1760549160.9363549,15520,0.8310956954956055
1760549163.3174493,15840,6.330799579620361
1760549165.7150855,16160,5.386900424957275
1760549168.0972276,16480,9.932700157165527
1760549170.470013,16800,6.871799468994141
1760549172.883783,17120,9.968700408935547
1760549175.30948,17440,9.978699684143066
1760549177.7017496,17760,9.468600273132324
1760549180.1837578,18080,2.8918986320495605
1760549182.6148117,18400,7.376799583435059
