Wall time,Step,Value
1760549801.7384274,90240,120.0
1760549804.5993874,90560,106.0
1760549810.7138727,91090,107.0
1760549813.6435966,91410,107.0
1760549816.5693305,91730,107.0
1760549819.4408283,92050,107.0
1760549822.3813949,92370,107.0
1760549825.391502,92690,107.0
1760549828.3781374,93010,107.0
1760549831.3257623,93330,107.0
1760549834.2817817,93650,282.0
1760549837.2621138,93970,295.0
1760549840.264033,94290,295.0
1760549843.2344208,94610,295.0
1760549846.23714,94930,398.0
1760549849.162615,95250,398.0
1760549852.1090164,95570,398.0
1760549855.0234013,95890,398.0
1760549857.9640722,96210,398.0
1760549860.8802261,96530,398.0
1760549863.8161714,96850,398.0
1760549866.76678,97170,398.0
1760549869.7754304,97490,400.0
1760549872.714012,97810,400.0
1760549875.6809406,98130,400.0
1760549878.6102266,98450,400.0
1760549881.5249772,98770,400.0
1760549884.4181473,99090,400.0
1760549887.3122253,99410,163.0
1760549890.1465874,99730,163.0
1760549892.9840426,100050,126.0
1760549895.7935207,100370,126.0
1760549898.6474488,100690,126.0
1760549901.538474,101010,115.0
1760549904.3989973,101330,132.0
1760549907.2766743,101650,400.0
1760549910.1585715,101970,400.0
1760549913.0033188,102290,122.0
1760549915.881344,102610,118.0
1760549918.7676463,102930,400.0
1760549921.6710377,103250,400.0
1760549924.5227072,103570,400.0
1760549927.3301866,103890,109.0
1760549930.2036567,104210,131.0
1760549933.0112867,104530,131.0
1760549935.843294,104850,106.0
1760549938.6475291,105170,107.0
1760549941.4684963,105490,107.0
1760549944.3028445,105810,400.0
1760549947.0910757,106130,120.0
1760549949.9735217,106450,151.0
1760549952.8991013,106770,151.0
1760549955.7629206,107090,121.0
1760549958.606302,107410,135.0
1760549961.5588913,107730,400.0
1760549964.5242076,108050,105.0
1760549967.4801188,108370,96.0
1760549970.36229,108690,107.0
1760549973.304806,109010,108.0
1760549976.2666378,109330,116.0
1760549979.1512911,109650,121.0
1760549982.0376463,109970,114.0
1760549984.889911,110290,120.0
1760549987.7699652,110610,115.0
1760549992.8381612,111030,102.0
1760549995.7820132,111350,102.0
1760549998.7118852,111670,102.0
1760550001.6671495,111990,102.0
1760550004.6943424,112310,157.0
1760550007.6676319,112630,182.0
1760550010.6606748,112950,207.0
1760550013.6841128,113270,235.0
1760550016.7151995,113590,264.0
1760550019.763229,113910,152.0
1760550022.7655058,114230,167.0
1760550025.9002483,114550,169.0
1760550028.897814,114870,145.0
1760550031.8907714,115190,134.0
1760550034.951886,115510,153.0
1760550037.9639347,115830,142.0
1760550040.9660594,116150,174.0
1760550043.9909897,116470,156.0
1760550046.9918804,116790,165.0
1760550050.0337088,117110,169.0
1760550053.0268083,117430,150.0
1760550056.0489075,117750,145.0
1760550059.0546474,118070,130.0
1760550062.027288,118390,136.0
1760550065.0556707,118710,136.0
1760550068.1097002,119030,163.0
1760550071.0731335,119350,138.0
1760550074.079805,119670,151.0
1760550077.0933855,119990,195.0
1760550080.1601496,120310,195.0
1760550083.2003624,120630,170.0
1760550086.2087367,120950,130.0
1760550089.2261512,121270,142.0
1760550092.2417457,121590,151.0
1760550095.3292072,121910,143.0
1760550098.344346,122230,123.0
1760550101.3656054,122550,141.0
1760550104.3725936,122870,139.0
1760550107.392899,123190,139.0
1760550110.4221723,123510,151.0
1760550113.380803,123830,150.0
1760550116.360719,124150,143.0
1760550119.3938174,124470,143.0
1760550122.4340544,124790,129.0
1760550125.4919312,125110,157.0
1760550128.4601488,125430,147.0
1760550131.448193,125750,156.0
1760550134.501887,126070,188.0
1760550137.5142996,126390,122.0
1760550140.5543747,126710,156.0
1760550143.6004157,127030,145.0
1760550148.951324,127450,145.0
1760550151.8147635,127770,145.0
1760550154.8056269,128090,145.0
1760550157.7309809,128410,145.0
1760550160.7041066,128730,160.0
1760550163.6744556,129050,174.0
1760550166.5805547,129370,174.0
1760550169.5068548,129690,174.0
