#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
7.4058995,42,163.656852
4.4216027,35,163.656852
-0.6136055,37,164.049481
9.4253,48,164.119539
5.8595066,56,164.307444
6.4316998,34,164.659916
3.9020982,30,165.307182
5.8906026,45,165.792002
7.3914995,36,166.054664
9.382699,74,166.119818
5.946003,41,166.254456
1.9019966,31,166.383344
3.4258947,42,166.453918
0.89109516,40,166.719182
3.9353943,47,167.254036
8.947,31,167.383715
9.884999,51,168.054355
2.891899,32,168.379625
1.8914986,36,168.454111
6.4117994,33,168.57887
5.921302,38,168.653084
2.396099,40,169.118858
8.3591,60,169.784442
6.855399,47,169.845037
4.3811026,40,169.919219
3.4273973,27,170.253928
6.9413996,37,170.51992
5.8967013,34,170.859792
7.9214997,36,171.060287
6.283399,67,171.845206
8.915799,43,171.978214
5.931901,32,172.053849
7.4514995,36,172.254624
4.870902,42,172.584036
9.885699,44,173.19242
5.926302,38,173.384295
9.365399,47,173.654222
6.9460993,40,173.719688
-2.143505,36,174.384261
-8.818886,90,174.384261
4.871004,41,174.597331
3.416297,38,174.779093
0.39569378,44,174.97924
0.8659973,41,175.318538
3.9269977,31,175.443764
1.3715982,35,175.990741
8.937099,30,176.378124
4.4271007,30,176.782942
8.9415,36,176.782942
-0.13470745,48,176.918574
8.8963995,37,177.059462
3.9174995,26,177.178962
1.8712997,38,177.51926
8.9014,37,177.77988
8.8811,40,178.658519
5.437401,27,178.714099
6.4367995,33,178.992063
-12.4037075,88,179.050931
6.9358993,42,179.178202
4.947201,29,179.448018
8.875899,42,179.578732
-1.1437063,38,179.578732
2.8815012,36,179.578732
2.8965993,35,180.977417
8.914999,51,181.183571
5.4070015,31,181.252506
8.9058,43,181.597014
4.931303,38,181.597014
6.4268994,32,181.712753
3.931696,34,181.856442
4.8817024,34,181.856442
7.8904,47,182.118115
7.9059997,41,182.190224
1.8964977,36,183.383432
6.9065995,35,183.513186
5.946702,34,183.857549
-1.623105,32,183.857549
8.4059,42,184.048816
0.37639523,37,184.31917
5.386203,39,184.445949
