#{"t_start": 1760549501.30908, "env_id": "None"}
r,l,t
9.812799,71,6.41901
9.776199,87,7.911772
9.765399,95,8.604076
9.7251,98,8.890049
9.224199,107,9.713846
9.729199,107,9.713846
9.719199,107,9.713846
9.708299,116,10.505891
9.807099,80,13.583042
3.768004,169,15.173803
9.281399,87,15.605236
4.7572083,177,15.875755
9.7862,89,16.495748
9.791399,87,16.599151
9.275999,91,17.778104
8.770299,98,18.392784
9.744299,108,19.287706
9.249599,105,19.827754
8.791199,89,21.482174
9.2708,93,23.930022
9.254999,101,24.89963
9.750199,99,25.441441
8.703499,116,25.536262
9.239499,106,25.995161
9.749399,107,27.328615
9.7390995,110,28.229954
9.245099,100,28.231031
8.198199,119,30.444087
8.744299,108,31.131581
9.765299,98,32.657664
9.770399,97,33.526371
9.229799,103,34.607378
9.203199,119,36.545839
9.672099,130,37.068703
9.244999,101,37.157237
9.2497,104,37.487647
9.161699,134,39.274787
9.249799,103,39.62096
8.734199,109,40.896333
9.7498,103,41.862449
8.755399,97,42.229919
9.791499,86,44.958429
9.744999,101,45.655989
7.7555995,95,46.02917
8.719699,104,46.468602
8.739699,104,48.581896
4.773707,164,49.31669
9.250199,99,49.748388
8.734599,105,51.241688
9.176799,133,51.499724
9.739299,108,51.865024
9.749599,105,54.28816
9.7651,100,54.563891
8.728999,111,55.895652
8.224099,110,56.243522
9.219199,109,58.294692
8.744999,101,58.729611
9.734299,108,58.905696
9.2862,89,59.804283
9.2652,99,60.060017
9.728899,112,61.461551
9.270899,92,64.396396
8.687899,122,65.103346
9.702999,121,65.277201
9.739499,106,65.277201
9.766099,90,66.710214
9.765599,95,66.710214
9.218599,115,69.146842
9.713199,119,70.366104
8.2246,105,70.811341
8.651499,136,72.161529
8.2657,94,72.784214
9.781599,85,72.867358
8.2658,93,73.403782
8.270599,95,73.765138
9.244999,101,75.731636
9.729099,110,76.542062
8.296599,85,78.401182
5.7134013,117,79.548267
9.291499,86,79.813183
9.790899,92,81.068089
9.697999,121,83.555045
9.729499,106,85.133499
9.269799,103,85.658989
4.772209,179,86.306159
8.640399,147,86.844255
9.759999,101,87.395604
9.760699,94,88.184537
9.796299,88,88.916391
4.262508,176,89.090497
9.719199,109,89.269968
9.7448,103,92.691549
8.2811,90,93.63291
9.754999,101,94.072752
9.769599,105,96.155446
9.8015995,85,96.420571
9.708499,116,96.601278
9.265599,95,96.601278
9.781199,89,96.952754
9.192999,121,98.151145
