#{"t_start": 1760373352.507543, "env_id": "None"}
r,l,t
7.4124994,26,52.075365
4.8768005,33,52.338075
5.9274006,27,52.474497
3.7848988,52,52.53799
7.4687996,13,52.739073
8.968699,14,52.799179
7.9986,15,52.940856
8.4788,13,52.940856
6.4377995,23,53.074993
4.8921003,30,53.210878
7.4736996,14,53.412543
8.4635,16,53.412543
7.4687,14,53.476909
5.9125004,26,53.555018
7.9735,16,53.866262
8.4788,13,53.926673
7.4584,17,54.321026
7.4687,14,54.385327
5.4022007,29,54.662759
8.9839,12,54.662759
4.9023,28,54.786974
6.943,21,54.920793
6.4068995,32,55.065118
8.4687,14,55.253884
4.3971004,30,55.39366
5.387001,31,55.466851
7.4635,16,55.466851
8.973599,15,55.661953
8.4636,15,55.785024
3.8971977,29,55.865956
8.4739,12,56.265031
7.9579997,21,56.332734
7.9585,16,56.332734
6.4483995,17,56.592132
8.4585,16,56.732056
5.9175005,26,56.79136
6.3866997,34,56.933362
6.9480996,20,57.192771
5.9174013,27,57.192771
5.3920007,31,57.8544
7.9737,14,57.8544
5.9075003,26,58.066036
6.3971996,29,58.19129
7.4586,15,58.19129
6.9328,23,58.26498
3.8870993,30,58.332412
4.4174995,26,58.332412
6.4330997,20,58.533448
5.9073,28,58.665738
8.4739,12,58.665738
8.9789,12,59.132753
4.4126997,24,59.465845
6.9431,20,59.532768
5.438101,20,59.532768
4.427901,22,59.792762
4.3817005,34,60.33329
5.9075003,26,60.390841
8.4686,15,60.533026
7.3871007,30,60.533026
6.3921995,29,60.591245
7.9786,15,60.792126
5.8973,28,60.991184
7.9737997,13,61.191627
1.3206997,44,61.191627
4.912401,27,61.265845
7.9789,12,61.392179
7.4072,29,61.469465
6.9431,20,61.732638
7.9685,16,61.865263
7.9981,20,61.865263
8.979,11,61.991391
5.9432006,19,62.265018
7.4584,17,62.332284
5.402301,28,62.39119
6.9329996,21,62.793175
5.937901,22,62.933095
7.9582996,18,63.06579
6.9582996,18,63.191161
9.4788,13,63.191161
6.8919997,31,63.265667
6.4431996,19,63.535015
4.3971,30,63.733095
7.4023,28,63.733095
7.9635,16,63.865744
7.9585,16,63.990647
7.9736,15,64.204129
6.4023,28,64.26527
6.9228997,22,64.532603
8.4788,13,64.59073
6.9634,17,64.86491
7.4530997,20,64.86491
7.4684997,16,64.932301
5.8973002,28,65.065319
8.9738,13,65.465357
6.4227996,23,65.53502
5.9482,19,65.53502
7.4378996,22,65.665233
7.9688997,12,65.665233
3.3310013,41,65.991732
6.4125996,25,66.191379
7.9584,17,66.191379
8.4789,12,66.347973
8.4688,13,66.347973
6.9024,27,66.664609
5.9174004,27,66.731399
7.9532,19,66.932323
6.4379997,21,67.064911
9.4787,14,67.132278
6.4075,26,67.265943
8.4735,16,67.265943
7.4635997,15,67.332835
6.4175997,25,67.665865
8.4635,16,67.732829
8.9738,13,68.192375
4.9073,28,68.192375
7.948,21,68.332363
6.9533997,17,68.390854
6.4479995,21,68.461932
7.9732,19,68.532127
8.4787,14,68.590821
6.8921,30,68.732985
8.484,11,68.932348
8.4789,12,68.991039
5.3971004,30,69.132591
7.9788,13,69.190749
7.9735,16,69.532114
8.9738,13,69.590892
7.8920007,31,69.789724
7.9581,20,69.852545
8.4738,13,69.991414
6.4276996,24,69.991414
5.9329004,22,70.065098
6.4382,19,70.452539
9.4736,15,70.532186
6.4377995,23,70.532186
9.4584,17,70.72042
8.9841,10,70.72042
6.8973,28,70.805551
8.4788,13,70.864681
8.927899,22,71.332587
7.9635,16,71.532516
6.4974995,26,71.532516
7.9584,17,71.6524
7.9533,18,71.732032
8.4738,13,71.732032
8.9737,14,71.732032
7.9985,16,71.799508
6.9023995,27,71.799508
7.4382,19,71.997797
8.484,11,72.252409
9.479,11,72.532489
6.9981995,19,72.598891
8.9738,13,72.653358
8.4787,14,72.653358
8.4738,13,72.865918
6.9431,20,72.865918
5.922701,24,73.332307
5.9124002,27,73.453429
8.4736,15,73.531845
8.4841,10,73.531845
4.9023,28,73.598197
6.4433,18,73.798972
7.9637,14,73.798972
5.9174004,27,74.053148
6.443,21,74.053148
9.9636,15,74.331745
8.4636,15,74.532461
8.979,11,74.532461
5.8922,29,74.598583
6.4483,18,74.652904
5.423,21,74.938154
6.9530997,20,74.938154
6.9483,18,75.009232
