Wall time,Step,Value
1760601745.9404497,99070,277.0
1760601748.9390242,99390,171.0
1760601751.9064136,99710,177.0
1760601754.869457,100030,291.0
1760601757.8215382,100350,210.0
1760601760.8512807,100670,193.0
1760601763.7966185,100990,147.0
1760601766.6721063,101310,166.0
1760601769.499688,101630,153.0
1760601772.3792818,101950,162.0
1760601775.5032773,102270,185.0
1760601778.3736105,102590,213.0
1760601781.3100357,102910,226.0
1760601784.2563155,103230,226.0
1760601787.1365912,103550,173.0
1760601790.0299146,103870,181.0
1760601792.899733,104190,247.0
1760601795.9228272,104510,170.0
1760601799.0083249,104830,170.0
1760601802.140014,105150,151.0
1760601805.2057505,105470,200.0
1760601808.0613055,105790,148.0
1760601810.9380393,106110,205.0
1760601813.9880018,106430,210.0
1760601816.9483876,106750,114.0
1760601819.8759828,107070,137.0
1760601822.8424644,107390,98.0
1760601825.7748098,107710,233.0
1760601828.7239304,108030,132.0
1760601831.671485,108350,127.0
1760601834.7182362,108670,98.0
1760601837.649174,108990,122.0
1760601840.6019735,109310,104.0
1760601843.550718,109630,112.0
1760601846.5408773,109950,106.0
1760601849.623645,110270,110.0
1760601852.5852683,110590,111.0
1760601855.488772,110910,140.0
1760601858.4189134,111230,99.0
1760601861.3941891,111550,177.0
1760601864.4101198,111870,105.0
1760601867.3438406,112190,112.0
1760601870.2936118,112510,129.0
1760601873.2626472,112830,169.0
1760601876.2162197,113150,127.0
1760601879.2859368,113470,115.0
1760601882.1917043,113790,102.0
1760601885.1888318,114110,104.0
1760601888.1007936,114430,131.0
1760601891.0261612,114750,101.0
1760601894.0327063,115070,126.0
1760601896.9842432,115390,109.0
1760601899.9604697,115710,141.0
1760601902.8819702,116030,127.0
1760601905.7952626,116350,116.0
1760601908.8430166,116670,118.0
1760601911.7979038,116990,111.0
1760601914.7712164,117310,109.0
1760601917.727045,117630,116.0
1760601920.6784692,117950,100.0
1760601923.7032075,118270,128.0
1760601926.8866775,118590,132.0
1760601929.824764,118910,107.0
1760601932.7171164,119230,97.0
1760601935.6634173,119550,97.0
1760601938.5760632,119870,102.0
1760601941.6200435,120190,116.0
1760601944.5887952,120510,121.0
1760601947.550596,120830,115.0
1760601950.5005035,121150,132.0
1760601953.4719598,121470,111.0
1760601956.5319004,121790,120.0
1760601959.511509,122110,107.0
1760601964.9819434,122580,109.0
1760601968.0100632,122900,109.0
1760601971.0848515,123220,109.0
1760601974.1011899,123540,109.0
1760601977.120015,123860,158.0
1760601980.0691419,124180,189.0
1760601982.9609897,124500,219.0
1760601986.0992,124820,219.0
1760601989.1509614,125140,219.0
1760601992.1902013,125460,128.0
1760601995.2219508,125780,152.0
1760601998.147805,126100,175.0
1760602001.2029111,126420,175.0
1760602004.2377827,126740,141.0
1760602007.3317316,127060,141.0
1760602010.3683188,127380,170.0
1760602013.3179898,127700,164.0
1760602016.4580402,128020,127.0
1760602019.476416,128340,127.0
1760602022.5093398,128660,178.0
1760602025.479018,128980,151.0
1760602028.4190693,129300,131.0
1760602031.5570798,129620,131.0
1760602034.6494815,129940,131.0
1760602037.7051516,130260,140.0
1760602040.6877847,130580,158.0
1760602043.7551255,130900,153.0
1760602046.920719,131220,153.0
1760602049.9905856,131540,114.0
1760602052.9982927,131860,124.0
1760602055.9813972,132180,124.0
1760602059.191171,132500,145.0
1760602062.2400613,132820,215.0
1760602065.205866,133140,134.0
1760602068.1943007,133460,153.0
1760602071.276058,133780,144.0
1760602074.3984275,134100,218.0
1760602077.4030225,134420,181.0
1760602080.372358,134740,128.0
1760602083.400065,135060,165.0
1760602086.4370341,135380,165.0
1760602089.4924517,135700,127.0
1760602092.4963832,136020,160.0
1760602095.4891548,136340,145.0
1760602098.4784505,136660,145.0
1760602101.501961,136980,134.0
1760602104.630388,137300,132.0
1760602107.6234117,137620,136.0
1760602110.62577,137940,159.0
1760602113.6832438,138260,159.0
1760602116.720258,138580,155.0
1760602123.276744,139130,153.0
1760602126.1700754,139450,153.0
1760602129.1600928,139770,153.0
1760602131.9913943,140090,153.0
1760602135.146812,140410,156.0
1760602138.1114206,140730,189.0
1760602141.1102977,141050,189.0
1760602144.0999348,141370,240.0
1760602147.072067,141690,265.0
1760602150.122622,142010,265.0
1760602153.0714426,142330,163.0
1760602156.0789366,142650,195.0
1760602159.066688,142970,195.0
1760602162.045921,143290,171.0
1760602165.1102874,143610,222.0
1760602168.0899444,143930,165.0
1760602171.134314,144250,181.0
1760602174.1329832,144570,181.0
1760602177.0955727,144890,159.0
1760602180.1920743,145210,267.0
1760602183.1881788,145530,142.0
1760602186.1638236,145850,190.0
1760602189.0840666,146170,190.0
1760602192.0267794,146490,178.0
1760602195.0452874,146810,185.0
1760602198.035734,147130,194.0
1760602201.0041466,147450,194.0
1760602204.0477757,147770,210.0
1760602207.002638,148090,228.0
1760602210.1235614,148410,147.0
1760602213.141469,148730,157.0
1760602216.142322,149050,148.0
1760602219.0790353,149370,170.0
1760602222.0329206,149690,143.0
1760602225.0199704,150010,159.0
1760602228.0730479,150330,168.0
1760602231.0141876,150650,158.0
1760602233.9342546,150970,152.0
1760602236.8630486,151290,152.0
1760602239.8991437,151610,149.0
1760602242.8206062,151930,192.0
1760602245.7667427,152250,176.0
1760602248.7232275,152570,179.0
1760602251.6999729,152890,176.0
1760602254.8082511,153210,150.0
1760602257.731413,153530,150.0
1760602260.730554,153850,198.0
1760602263.7378204,154170,182.0
1760602266.708794,154490,156.0
1760602269.7821925,154810,164.0
1760602272.7381685,155130,158.0
1760602275.7022552,155450,136.0
1760602278.6511428,155770,159.0
1760602281.5919926,156090,157.0
1760602284.6822186,156410,149.0
1760602287.620315,156730,153.0
1760602290.5741644,157050,165.0
1760602293.5541842,157370,136.0
