#{"t_start": 1760543482.0112655, "env_id": "None"}
r,l,t
5.479405,230,20.653154
7.4701514,235,21.087125
7.4600506,236,21.181324
6.9394956,254,22.763084
7.380398,270,24.203211
7.8862534,274,24.561365
6.8673525,288,25.821502
0.75516415,372,33.389589
-17.379932,398,35.656961
-37.83373,398,35.656961
2.356946,319,49.403129
-5.682847,329,51.980469
-1.6957445,333,53.661059
4.154508,381,54.923137
-4.1782494,333,55.283744
-13.399944,400,56.096052
2.9289951,261,58.677174
6.615802,268,59.314053
-25.393726,400,60.039171
4.292556,313,61.029538
1.4131308,257,74.948113
4.9551506,237,76.51598
-1.0629702,243,76.690113
5.9908495,230,81.530473
-35.35625,400,85.029147
-30.313702,400,89.368774
-8.715177,353,91.519057
-7.229907,362,91.613097
-13.93744,400,91.796898
-17.328707,400,94.397849
2.3316998,309,102.375689
7.5273504,315,104.601075
10.575607,195,109.008137
-27.461208,400,111.87728
11.089901,227,114.345869
-26.959976,400,116.884366
2.2390547,323,117.856397
6.1824903,376,118.209474
10.5841,185,120.875623
-12.938713,400,126.85139
-16.84996,400,126.946221
10.632805,173,127.208831
7.552102,330,131.494983
11.61955,168,132.824771
2.5670896,305,136.032498
3.515902,217,136.212354
4.611904,182,137.097998
0.06758976,300,141.021321
5.032357,290,144.04259
6.124955,189,144.04259
2.5945997,205,145.216223
7.626305,163,146.024388
9.1961975,139,148.480148
5.5850544,263,150.350405
7.0116568,222,152.759117
10.6386,165,155.887894
7.6224003,177,160.065562
8.103597,190,162.307188
10.569001,186,162.762288
7.525902,217,163.569057
2.486599,310,164.027767
7.1396546,167,167.682682
7.571351,200,168.329722
6.591152,177,171.743928
-33.83497,400,172.995146
8.109097,185,176.561978
8.171252,151,177.116847
7.5555544,183,180.420132
-33.906242,400,184.329924
11.648901,162,186.210541
10.146307,163,187.547869
1.541893,282,187.990175
7.5785513,303,189.423242
8.591148,252,190.219261
5.5726547,262,191.769786
11.583551,203,195.281405
7.6197996,228,196.986661
9.177853,160,198.669589
11.667398,152,199.84911
7.962952,234,201.345622
8.613697,164,202.22052
11.6407995,168,206.800528
10.053959,199,207.2314
8.596848,270,212.261072
8.622697,174,212.628006
9.527103,205,213.731592
4.0824156,277,215.14859
17.246944,94,215.767009
10.564102,185,216.493068
11.095051,188,218.303099
9.180102,150,220.398683
6.636249,226,222.611301
3.5379462,309,226.516484
9.591503,186,229.358274
11.1122,179,229.800589
11.164499,156,230.521827
16.208345,105,232.055965
11.14725,166,233.231394
11.18,151,233.938029
8.0926,250,234.762884
8.010496,221,235.671616
16.201694,109,236.300614
6.569903,252,237.886559
16.729046,98,242.829672
16.692646,112,243.395663
17.236246,101,243.942628
15.7379,97,245.105474
10.639557,168,245.723029
10.594208,184,246.019425
17.234146,97,246.644431
11.1154995,171,247.539669
16.155651,132,247.634907
11.5445,206,248.447937
16.705647,107,253.701176
17.249346,95,253.789021
17.192245,116,253.976925
17.230297,98,256.515118
15.232897,97,256.515118
16.643345,130,257.609522
17.134495,131,258.576657
9.1677475,161,263.149103
8.999598,230,263.779191
17.186195,114,264.044848
8.054396,207,264.842381
16.656345,125,265.308629
17.229145,97,265.308629
16.730295,98,265.395224
14.626394,137,266.21617
16.175594,120,268.47473
17.156544,123,274.333872
17.216995,106,274.957493
17.150394,122,275.158142
17.147797,123,276.071143
16.702847,110,276.254675
17.131393,137,277.756438
16.20575,106,278.129981
16.573845,150,279.033364
5.0936036,190,281.041697
17.210846,105,284.511027
17.166946,119,285.138584
4.0767565,296,285.503597
17.209496,106,285.682965
16.651947,119,285.94216
17.202946,109,286.124238
16.730396,97,286.971696
16.691395,112,287.98079
17.223846,100,290.164505
17.152695,124,290.350961
17.250896,92,292.922985
17.237995,96,293.956087
17.206997,106,295.39233
16.700546,108,296.02684
17.230095,100,296.124907
17.191296,113,296.311285
15.746547,98,296.955235
16.559093,160,300.175296
17.187546,113,300.53683
17.111095,140,303.182947
16.201694,109,303.920124
16.658844,125,304.434903
16.702946,109,305.471468
17.185894,117,306.861017
17.186195,114,306.861017
17.214195,109,307.063838
17.148243,131,308.302838
16.706797,108,310.614685
16.676945,119,311.25077
17.222595,100,313.741717
17.175795,118,314.221066
17.186295,113,315.953258
17.218546,103,316.408828
17.230095,100,317.511567
16.591644,147,317.606538
17.187346,115,317.690588
16.636696,134,319.277693
17.193794,113,321.002156
16.707947,109,321.287182
17.219696,104,323.288538
16.725098,100,323.373513
17.201796,108,326.34455
16.656345,125,327.450881
17.193895,112,327.808519
17.142094,130,329.562314
17.139595,130,329.646451
17.178696,114,329.744778
16.669544,118,331.852062
17.177246,116,331.953823
17.247995,96,332.225866
16.648346,130,335.26305
16.694096,110,337.988836
17.244347,95,338.466685
17.128996,136,338.929698
17.213448,104,339.400977
17.223146,107,339.48865
17.266497,86,339.983661
17.252247,91,340.734823
16.721146,102,341.38419
17.077194,154,341.759009
17.186697,109,345.458628
17.193996,111,349.302693
