#{"t_start": 1760549048.4658706, "env_id": "None"}
r,l,t
-6.0029,30,31.511621
7.9996,5,31.578446
-6.0029,30,31.578446
-6.0029,30,31.717412
7.9991,10,31.717412
7.9995,6,31.785208
-6.0029,30,31.785208
-6.0029,30,32.053235
7.9994,7,32.053235
7.9996,5,32.053235
7.9994,7,32.277719
7.9993,8,32.35163
7.9996,5,32.426706
7.9993,8,32.636194
-6.0029,30,32.636194
7.9987,14,32.701774
7.9995,6,32.701774
7.9982,19,32.848614
-6.0029,30,32.848614
7.9994,7,32.848614
7.9995,6,33.055081
7.9994,7,33.130292
7.9995,6,33.130292
7.9985,16,33.205701
7.9996,5,33.205701
7.9993,8,33.265964
7.9994,7,33.339253
7.9995,6,33.679152
-6.0029,30,33.679152
7.9991,10,33.813218
7.9991,10,33.885547
7.9996,5,34.028115
7.9995,6,34.098857
7.9988,13,34.227123
7.9996,5,34.227123
7.9995,6,34.520048
7.9971,30,34.520048
7.9995,6,34.941946
-6.0029,30,34.941946
7.9993997,7,35.010457
7.9989,12,35.078542
-6.0029,30,35.136869
7.9988,13,35.136869
-7.5029,30,35.204561
-6.0029,30,35.274959
7.9995,6,35.425801
7.9993,8,35.487328
7.9995,6,35.558989
7.9995,6,35.558989
7.9996,5,35.628063
7.9994,7,35.69705
7.9996,5,35.766079
-6.0029,30,35.909356
7.9995,6,35.968839
7.9996,5,36.039491
7.9994,7,36.039491
7.9996,5,36.111161
-6.0029,30,36.111161
7.9993,8,36.181346
7.9989,12,36.311603
7.9992,9,36.527253
7.9995,6,36.527253
7.9994,7,36.527253
7.9995,6,36.527253
7.9994,7,36.658335
7.9994,7,36.818717
7.9988,13,36.9613
-6.0029,30,37.01931
7.9994,7,37.01931
7.9994,7,37.01931
7.9993,8,37.090005
7.9996,5,37.162824
-6.0029,30,37.162824
7.9995,6,37.434731
7.9989,12,37.504931
7.9993,8,37.575031
7.9992,9,37.575031
7.9992,9,37.71159
7.9996,5,37.781028
7.9996,5,37.849889
-6.0029,30,38.060927
7.9994,7,38.060927
7.9987,14,38.118273
7.9992,9,38.187355
7.9994,7,38.258366
7.9995,6,38.258366
7.9996,5,38.400674
7.999,11,38.471818
7.9994,7,38.542789
7.9996,5,38.542789
7.9981,20,38.542789
7.9995,6,38.542789
-8.0029,30,38.601487
7.9994,7,38.748746
7.9996,5,38.748746
7.9993,8,38.821591
7.9994,7,38.979028
7.9997,4,39.044832
7.9994,7,39.045829
7.9994,7,39.045829
-6.0029,30,39.11735
7.9993,8,39.11735
7.9993,8,39.190047
7.9991,10,39.263864
7.9994,7,39.263864
7.9996,5,39.324209
7.9994,7,39.54106
7.9994,7,39.60347
7.9996,5,39.680671
7.9992,9,39.680671
7.9995,6,39.680671
7.9993,8,39.754966
7.9993997,7,39.754966
7.999,11,39.886362
7.9997,4,40.039284
7.9995,6,40.118528
7.9993,8,40.118528
7.9995,6,40.180079
7.9995,6,40.314108
7.9996,5,40.458717
7.9989,12,40.531075
7.9992,9,40.665529
7.9994,7,40.665529
7.9993,8,40.878895
7.9983,18,40.878895
-9.0029,30,40.93725
7.9995,6,40.93725
7.9988,13,41.008428
-6.0029,30,41.153085
7.9994,7,41.153085
7.9993,8,41.245825
7.9992,9,41.526009
7.9994,7,41.526009
7.9995,6,41.597282
7.9991,10,41.669134
7.9988,13,41.801592
-6.0029,30,41.801592
7.9995,6,41.946881
7.9994,7,42.006555
7.999,11,42.006555
7.9986,15,42.006555
7.9996,5,42.006555
7.9994,7,42.290845
