2025-10-13 17:53:48.995108;1760370828;0;StartEz;5.7;train
2025-10-13 17:54:48.143754;1760370888;59;Start;3.0;train
2025-10-13 17:55:01.699550;1760370901;72;Observe;-24.0;train
2025-10-13 17:56:53.680349;1760371013;184;StartCorridor;4.5;train
2025-10-13 17:57:02.695723;1760371022;193;StartIntermediateTarget;9.5;train
2025-10-13 17:57:16.783591;1760371036;207;Turns;23.0;train
2025-10-13 18:05:13.589664;1760371513;684;CorridorObjective;8.0;train
2025-10-13 18:06:44.441865;1760371604;775;StartObjectiveRandom;8.0;train
