#{"t_start": 1760634898.765433, "env_id": "None"}
r,l,t
14.840397,125,11.30875
15.835997,129,11.685693
13.840996,129,11.685693
15.839899,130,11.775908
3.8180962,138,12.464332
6.3104014,145,13.070931
11.811501,149,13.425734
7.3067036,152,13.699907
12.797694,157,14.116828
10.302703,172,15.439209
15.353797,118,21.795717
11.8697,109,22.149403
15.864098,110,22.868506
15.843597,125,22.868506
14.332098,135,23.699587
14.3414,137,23.87881
14.372898,107,25.021093
15.336297,133,25.283963
13.827496,141,26.245752
15.809696,149,27.398252
14.379799,103,33.045984
12.350194,129,33.319373
15.829397,137,34.395872
14.340397,132,34.674464
13.333395,137,35.121299
15.855698,119,35.91183
13.326895,142,36.354448
15.847197,124,37.364352
15.837696,134,39.426482
11.7791,175,40.700664
15.368097,115,44.775883
14.365099,115,45.04597
12.328394,137,45.400666
15.875897,107,45.581417
15.320296,148,46.672885
15.866198,114,46.672885
13.878797,108,47.108618
14.879997,101,48.535483
15.820496,151,48.712369
15.874997,106,50.266757
15.880997,101,53.828209
15.8822975,103,54.276602
15.377296,108,55.10534
15.882797,103,55.901019
15.880799,108,56.350318
15.858397,122,58.07507
15.831896,142,58.341848
15.847497,126,59.832855
15.873598,110,60.105129
15.321897,142,61.486339
15.386097,100,64.13236
15.370598,110,64.219393
15.8660965,115,64.219393
15.367797,113,66.591319
15.890497,96,67.061301
14.842596,130,67.69463
14.877098,110,68.051881
15.379197,104,69.313632
15.862797,118,70.834331
15.860897,122,72.548841
15.888298,98,73.099159
14.392998,91,74.801315
15.864697,119,75.002885
15.894298,93,75.482291
15.839497,141,76.918153
15.885898,102,77.282238
15.362297,118,78.437544
15.377597,105,80.408684
15.843797,133,81.425746
15.893398,92,81.512486
15.885897,97,83.702067
15.352997,126,84.063718
15.863297,118,85.745201
15.3660965,115,85.916608
15.8822975,103,86.645666
15.8688965,112,87.100891
15.853497,126,89.797872
15.871897,112,90.518664
15.875597,110,91.331771
15.856297,128,93.096678
15.866898,117,94.291849
15.372698,109,95.623368
15.872698,109,95.805082
15.339896,142,96.922947
15.853897,127,98.187527
15.888798,98,98.738683
15.894797,93,99.0206
15.847598,135,99.400262
15.878998,106,101.021537
15.879098,105,103.84264
15.890997,96,104.394761
15.851297,128,104.74391
15.390398,97,105.733128
15.366997,116,106.350786
15.882097,105,107.731185
15.382797,103,108.338558
15.867897,117,109.322394
15.863697,119,110.141865
15.883398,102,110.240623
15.899397,87,112.557855
15.887998,101,112.937688
15.871198,119,115.104619
15.879998,111,116.381485
15.852796,133,117.753274
15.383197,104,117.753274
15.873297,113,117.935661
15.870596,120,120.201871
15.874896,117,120.822256
15.890097,105,122.467058
15.851896,137,122.562207
15.367598,115,122.996521
15.885696,104,124.585958
14.8667965,118,127.141479
15.879997,106,127.42069
14.8597975,123,129.135103
15.341997,136,130.122196
14.866198,114,130.577177
15.865997,116,131.377482
15.869198,114,132.877991
15.868898,117,133.630206
15.853597,125,133.816757
15.879698,104,136.510734
15.840596,135,136.778334
15.863697,119,138.158433
15.871497,111,139.129894
15.408998,81,140.184963
15.373698,114,140.366279
14.385397,102,140.538839
15.873297,113,140.715054
15.873997,111,143.826332
15.883497,101,145.601084
15.337096,140,146.246199
15.874897,112,146.883703
15.364397,117,148.67284
15.390598,95,148.94067
15.868597,115,149.482792
15.878197,104,149.930989
15.371397,112,150.313676
15.857098,125,151.996157
14.889698,94,152.273241
