Wall time,Step,Value
1760634092.5005186,36630,36.0
1760634095.0964665,36950,49.0
1760634097.59096,37270,36.0
1760634100.169957,37590,42.0
1760634102.68689,37910,36.0
1760634105.252634,38230,34.0
1760634107.8397498,38550,31.0
1760634110.349618,38870,46.0
1760634112.9382555,39190,34.0
1760634115.4524026,39510,37.0
1760634118.0083172,39830,58.0
1760634120.5663178,40150,35.0
1760634123.1245112,40470,33.0
1760634125.689525,40790,41.0
1760634128.2216501,41110,38.0
1760634130.7388444,41430,52.0
1760634133.275372,41750,39.0
1760634135.7867186,42070,40.0
1760634138.3708186,42390,34.0
1760634140.869917,42710,26.0
1760634143.4243655,43030,36.0
1760634145.930593,43350,28.0
1760634148.4727116,43670,34.0
1760634153.1616313,44110,29.0
1760634155.6996512,44430,59.0
1760634158.288508,44750,53.0
1760634160.8219426,45070,30.0
1760634163.3792539,45390,39.0
1760634166.001499,45710,30.0
1760634168.5739963,46030,37.0
1760634171.133164,46350,52.0
1760634173.6583102,46670,30.0
1760634176.2186713,46990,50.0
1760634178.7649767,47310,32.0
1760634181.310098,47630,38.0
1760634187.5687814,48270,35.0
1760634190.019553,48590,53.0
1760634192.454376,48910,41.0
1760634194.9597127,49230,28.0
1760634197.4309437,49550,37.0
1760634199.9385273,49870,31.0
1760634202.3978739,50190,44.0
1760634204.8674521,50510,36.0
1760634207.3446798,50830,38.0
1760634209.814654,51150,33.0
1760634212.2992733,51470,51.0
1760634214.824498,51790,52.0
1760634217.3010335,52110,57.0
1760634219.7682323,52430,37.0
1760634225.399381,52950,53.0
1760634228.3572385,53270,53.0
1760634231.2280128,53590,95.0
1760634234.1126862,53910,122.0
1760634236.9837847,54230,81.0
1760634239.8627293,54550,93.0
1760634242.769954,54870,106.0
1760634245.6725073,55190,118.0
1760634248.5609374,55510,89.0
1760634251.4570987,55830,79.0
1760634254.3550825,56150,91.0
1760634257.2390897,56470,95.0
1760634260.1815999,56790,97.0
1760634263.0983853,57110,143.0
1760634265.9904113,57430,126.0
1760634268.862703,57750,107.0
1760634271.7696288,58070,89.0
1760634274.622788,58390,121.0
1760634277.4924347,58710,102.0
1760634280.3428411,59030,146.0
1760634283.2256324,59350,102.0
1760634286.1434405,59670,82.0
1760634289.1081393,59990,96.0
1760634294.8885155,60500,86.0
1760634297.6573086,60820,86.0
1760634300.3933413,61140,86.0
1760634303.286401,61460,128.0
1760634306.142146,61780,160.0
1760634308.9044065,62100,160.0
1760634311.6896691,62420,111.0
1760634314.5627065,62740,93.0
1760634317.3502314,63060,138.0
1760634320.1337883,63380,91.0
1760634323.0044334,63700,99.0
1760634325.8044982,64020,121.0
1760634328.6271956,64340,122.0
1760634331.511785,64660,112.0
1760634334.381795,64980,102.0
1760634337.2275417,65300,102.0
1760634340.0914001,65620,107.0
1760634342.9052944,65940,95.0
1760634345.7165225,66260,114.0
1760634348.6124656,66580,102.0
1760634351.5097053,66900,94.0
1760634354.322704,67220,103.0
1760634357.1349618,67540,87.0
1760634359.9581041,67860,118.0
1760634362.7584836,68180,136.0
1760634365.5810711,68500,82.0
1760634368.3821704,68820,99.0
1760634371.2001202,69140,138.0
1760634374.0610695,69460,98.0
1760634376.8407965,69780,100.0
1760634379.658637,70100,140.0
1760634382.5676553,70420,131.0
1760634385.3759062,70740,123.0
1760634388.1625524,71060,123.0
1760634395.0833652,71690,93.0
1760634397.9126532,72010,93.0
1760634400.7800272,72330,93.0
1760634403.594264,72650,93.0
1760634406.401965,72970,93.0
1760634409.248615,73290,93.0
1760634412.0624635,73610,93.0
1760634414.889367,73930,93.0
1760634417.7045588,74250,93.0
1760634420.5594327,74570,298.0
1760634423.3641088,74890,298.0
1760634426.2406168,75210,298.0
1760634429.0521598,75530,298.0
1760634431.8555984,75850,298.0
1760634434.6609797,76170,298.0
1760634437.4802678,76490,298.0
1760634440.3579507,76810,298.0
1760634443.1788316,77130,298.0
1760634446.005835,77450,300.0
1760634448.847714,77770,300.0
1760634451.6973517,78090,300.0
1760634454.5588531,78410,300.0
1760634457.3921552,78730,300.0
1760634460.182187,79050,300.0
