Wall time,Step,Value
1760633830.1414185,320,7.999000072479248
1760633832.369864,640,7.999599933624268
1760633834.5744514,960,7.9994001388549805
1760633836.7814589,1280,7.999000072479248
1760633838.9989018,1600,7.999300003051758
1760633841.2257574,1920,7.999100208282471
1760633843.4459794,2240,7.998799800872803
1760633845.6575203,2560,7.9994001388549805
1760633847.8469,2880,7.999300003051758
1760633850.065917,3200,7.999499797821045
1760633852.3007963,3520,7.9994001388549805
1760633854.5350697,3840,7.999499797821045
1760633859.4905229,4390,7.997499942779541
1760633861.6513631,4710,7.994699954986572
1760633863.8157282,5030,-6.506900310516357
1760633865.9793723,5350,7.995999813079834
1760633868.1532872,5670,-11.506900787353516
1760633870.3100386,5990,7.993599891662598
1760633872.4683316,6310,7.9980998039245605
1760633874.6450927,6630,7.9969000816345215
1760633876.7920544,6950,-23.006900787353516
1760633878.957148,7270,-6.006899833679199
1760633881.1459343,7590,-12.506902694702148
1760633883.342678,7910,7.995100021362305
1760633885.5192475,8230,7.997000217437744
1760633887.6883652,8550,7.997300148010254
1760633889.865208,8870,7.997799873352051
1760633892.03626,9190,-6.006899833679199
1760633894.2186677,9510,-6.006899833679199
1760633896.3873084,9830,7.99429988861084
1760633898.595061,10150,7.996799945831299
1760633900.8021686,10470,7.997300148010254
1760633903.0064476,10790,7.998199939727783
1760633908.5843177,11410,9.971099853515625
1760633910.8902545,11730,8.429499626159668
1760633913.2002552,12050,9.967599868774414
1760633915.422983,12370,-7.09580135345459
1760633917.7055447,12690,-0.5707015991210938
1760633920.0161228,13010,7.473999977111816
1760633922.3792117,13330,8.948100090026855
1760633924.714239,13650,8.973999977111816
1760633927.0436974,13970,5.969100475311279
1760633929.4754329,14290,9.968999862670898
1760633931.8389056,14610,11.982600212097168
1760633934.2235482,14930,9.990799903869629
1760633936.6086276,15250,6.475800037384033
1760633939.0302062,15570,6.933700084686279
1760633941.4203985,15890,5.9464006423950195
1760633943.831846,16210,2.8939990997314453
1760633946.2542646,16530,9.986700057983398
1760633948.6591098,16850,9.957099914550781
1760633951.072535,17170,8.984299659729004
1760633953.4951262,17490,9.429900169372559
1760633955.9045818,17810,8.480199813842773
1760633958.323106,18130,6.969799995422363
1760633960.7240453,18450,9.9822998046875
1760633963.0942383,18770,6.4593000411987305
1760633965.518456,19090,9.976099967956543
1760633967.909157,19410,7.954999923706055
1760633970.360681,19730,9.984399795532227
1760633972.805184,20050,9.954999923706055
1760633975.2568274,20370,9.97189998626709
1760633979.6271505,20820,9.98639965057373
1760633981.841765,21140,9.889599800109863
1760633984.067641,21460,9.902799606323242
1760633986.2962036,21780,-26.270898818969727
1760633988.5072193,22100,9.965499877929688
1760633990.7313015,22420,9.932099342346191
1760633992.9430656,22740,9.924699783325195
1760633995.168591,23060,-18.27090072631836
1760633997.377339,23380,9.944899559020996
1760633999.5711615,23700,9.929399490356445
1760634001.7629604,24020,9.963898658752441
1760634003.993088,24340,-6.268900394439697
1760634006.156267,24660,-6.270900249481201
1760634008.3338542,24980,9.964200019836426
1760634010.4979928,25300,7.990600109100342
1760634012.6683767,25620,9.851799964904785
1760634014.8638136,25940,9.81149959564209
1760634017.0754387,26260,-5.764899253845215
1760634019.3262308,26580,9.931499481201172
1760634021.5612905,26900,9.964200019836426
1760634023.8108897,27220,9.90049934387207
1760634026.0487764,27540,9.97439956665039
1760634028.2919347,27860,9.959699630737305
1760634030.5643218,28180,9.935199737548828
1760634032.8560014,28500,9.962900161743164
1760634035.1044378,28820,9.956799507141113
1760634037.347626,29140,9.955299377441406
1760634039.5966287,29460,9.952099800109863
1760634041.8429255,29780,9.962599754333496
1760634044.0594716,30100,9.950699806213379
1760634046.2484996,30420,9.925199508666992
1760634048.4624135,30740,9.983499526977539
1760634050.7043009,31060,9.968099594116211
1760634052.9666216,31380,9.96239948272705
1760634057.933849,31930,9.963699340820312
1760634060.098661,32250,9.926599502563477
1760634062.2799408,32570,9.949599266052246
1760634064.5610034,32890,9.945699691772461
1760634066.8097444,33210,9.949999809265137
1760634069.0663142,33530,5.911501884460449
1760634071.252046,33850,9.96679973602295
1760634073.4884682,34170,5.893702983856201
1760634075.7481234,34490,9.95889949798584
1760634078.0073092,34810,9.958199501037598
1760634080.2569478,35130,9.958199501037598
1760634082.495934,35450,9.949899673461914
1760634084.7207515,35770,9.960999488830566
1760634089.9511778,36310,9.964699745178223
1760634092.5015156,36630,7.458499908447266
1760634095.0964665,36950,7.947200298309326
1760634097.59096,37270,9.964499473571777
1760634100.169957,37590,7.953900337219238
1760634102.68689,37910,9.964499473571777
1760634105.252634,38230,7.964700222015381
1760634107.8397498,38550,9.970999717712402
1760634110.349618,38870,9.939499855041504
1760634112.9382555,39190,9.964699745178223
1760634115.4524026,39510,9.96239948272705
1760634118.0083172,39830,8.93429946899414
1760634120.5663178,40150,9.964599609375
1760634123.1245112,40470,9.96679973602295
1760634125.689525,40790,8.95199966430664
1760634128.2216501,41110,9.962299346923828
1760634130.7388444,41430,6.420900344848633
1760634133.275372,41750,9.960199356079102
1760634135.7867186,42070,9.954099655151367
1760634138.3708186,42390,9.966699600219727
1760634140.869917,42710,9.973499298095703
1760634143.4243655,43030,9.954500198364258
1760634145.930593,43350,9.97130012512207
1760634148.4727116,43670,9.960700035095215
1760634153.1616313,44110,9.96500015258789
1760634155.6996512,44430,9.911999702453613
1760634158.288508,44750,8.442800521850586
1760634160.8219426,45070,9.969099998474121
1760634163.3792539,45390,9.95419979095459
1760634166.001499,45710,9.969099998474121
1760634168.5739963,46030,9.952400207519531
1760634171.133164,46350,9.936899185180664
1760634173.6583102,46670,9.967100143432617
1760634176.2186713,46990,9.947099685668945
1760634178.7649767,47310,9.966899871826172
1760634181.310098,47630,9.456299781799316
1760634187.5687814,48270,9.464599609375
1760634190.019553,48590,9.950599670410156
1760634192.454376,48910,9.953999519348145
1760634194.9597127,49230,9.97130012512207
1760634197.4309437,49550,9.956399917602539
1760634199.9395282,49870,9.967000007629395
1760634202.3978739,50190,9.9576997756958
1760634204.8674521,50510,9.454500198364258
1760634207.3446798,50830,9.456299781799316
1760634209.814654,51150,7.464799880981445
1760634212.2992733,51470,8.936999320983887
1760634214.824498,51790,9.440899848937988
1760634217.3010335,52110,9.944398880004883
1760634219.7682323,52430,9.956399917602539
1760634225.399381,52950,9.950799942016602
1760634228.3582706,53270,9.950799942016602
1760634231.2280128,53590,13.891060829162598
1760634234.1126862,53910,13.849693298339844
1760634236.9837847,54230,13.910661697387695
1760634239.8627293,54550,13.395461082458496
1760634242.769954,54870,13.88482666015625
1760634245.6725073,55190,13.876958847045898
1760634248.5609374,55510,13.90452766418457
1760634251.4570987,55830,13.915528297424316
1760634254.3550825,56150,13.406327247619629
1760634257.2390897,56470,13.896594047546387
1760634260.1815999,56790,13.895727157592773
1760634263.0983853,57110,13.852457046508789
1760634265.9904113,57430,13.86882495880127
1760634268.862703,57750,13.390059471130371
1760634271.7696288,58070,13.902527809143066
1760634274.622788,58390,13.37332534790039
1760634277.4924347,58710,13.393226623535156
1760634280.3428411,59030,13.853489875793457
1760634283.2256324,59350,13.89522647857666
1760634286.1434405,59670,13.911894798278809
1760634289.1081393,59990,13.401826858520508
1760634294.8885155,60500,13.406161308288574
1760634297.6573086,60820,13.406161308288574
1760634300.3933413,61140,13.406161308288574
1760634303.286401,61460,6.88909912109375
1760634306.142146,61780,7.33389949798584
1760634308.9044065,62100,7.33389949798584
1760634311.6896691,62420,9.880998611450195
1760634314.5627065,62740,9.404799461364746
1760634317.3502314,63060,9.888298988342285
1760634320.1337883,63380,9.904998779296875
1760634323.0044334,63700,9.89419937133789
1760634325.8044982,64020,9.373998641967773
1760634328.6271956,64340,6.9058990478515625
1760634331.5127823,64660,9.384899139404297
1760634334.381795,64980,9.889899253845215
1760634337.2275417,65300,9.889899253845215
1760634340.0914001,65620,9.389399528503418
1760634342.9052944,65940,9.9045991897583
1760634345.7165225,66260,9.882699012756348
1760634348.6124656,66580,9.393898963928223
1760634351.5097053,66900,9.90269947052002
1760634354.322704,67220,8.893798828125
1760634357.1349618,67540,9.915399551391602
1760634359.959137,67860,9.87829875946045
1760634362.7584836,68180,9.356498718261719
1760634365.5810711,68500,9.915899276733398
1760634368.3821704,68820,9.898199081420898
1760634371.2001202,69140,8.392300605773926
1760634374.0610695,69460,9.896299362182617
1760634376.8407965,69780,9.894099235534668
1760634379.658637,70100,8.848098754882812
1760634382.5676553,70420,9.892998695373535
1760634385.3759062,70740,9.373799324035645
1760634388.1625524,71060,9.373799324035645
1760634395.0833652,71690,9.404799461364746
1760634397.9126532,72010,9.404799461364746
1760634400.7800272,72330,9.404799461364746
1760634403.594264,72650,9.404799461364746
1760634406.401965,72970,9.404799461364746
1760634409.248615,73290,9.404799461364746
1760634412.0624635,73610,9.404799461364746
1760634414.889367,73930,9.404799461364746
1760634417.7045588,74250,9.404799461364746
1760634420.5594327,74570,-37.127899169921875
1760634423.3641088,74890,-37.127899169921875
1760634426.2406168,75210,-37.127899169921875
1760634429.0521598,75530,-37.127899169921875
1760634431.8555984,75850,-37.127899169921875
1760634434.6609797,76170,-37.127899169921875
1760634437.4802678,76490,-37.127899169921875
1760634440.3579507,76810,-37.127899169921875
1760634443.1788316,77130,-37.127899169921875
1760634446.005835,77450,-35.627899169921875
1760634448.847714,77770,-35.627899169921875
1760634451.6973517,78090,-35.627899169921875
1760634454.5588531,78410,-35.627899169921875
1760634457.3921552,78730,-35.627899169921875
1760634460.182187,79050,-35.627899169921875
1760634462.9877217,79370,-35.627899169921875
1760634465.8010068,79690,1.1489925384521484
1760634468.6460385,80010,1.1489925384521484
1760634471.4841306,80330,-5.99350643157959
1760634474.317046,80650,-20.035903930664062
1760634477.1739025,80970,-20.035903930664062
1760634479.9859214,81290,-20.035903930664062
1760634482.8188083,81610,-20.035903930664062
1760634485.6379156,81930,-1.3099088668823242
1760634488.4268155,82250,1.1571922302246094
1760634491.276793,82570,-7.499606132507324
1760634494.0795932,82890,-4.362606048583984
1760634496.9069815,83210,-40.12792205810547
1760634499.7506175,83530,-21.529903411865234
1760634502.5587356,83850,-21.529903411865234
1760634505.362887,84170,1.1830930709838867
1760634508.123484,84490,-4.931207656860352
1760634510.9377987,84810,0.6826925277709961
1760634513.769105,85130,1.1036911010742188
1760634516.6120222,85450,-5.954007148742676
1760634519.423485,85770,1.158390998840332
1760634522.1935709,86090,1.158390998840332
1760634524.9699254,86410,-5.989506721496582
1760634527.7070575,86730,1.1879911422729492
1760634530.5031211,87050,0.14898681640625
1760634533.2593741,87370,1.1563911437988281
1760634536.0722766,87690,1.125889778137207
1760634538.8692458,88010,1.1585912704467773
1760634541.6045954,88330,0.10058975219726562
1760634544.396424,88650,0.10058975219726562
1760634547.1688235,88970,1.1381893157958984
1760634549.893586,89290,0.6897907257080078
1760634552.6285076,89610,-14.999907493591309
1760634555.432311,89930,0.17329120635986328
1760634558.2499774,90250,1.1898908615112305
1760634561.0289052,90570,1.1898908615112305
1760634563.808426,90890,0.1100912094116211
1760634566.5182717,91210,0.2025909423828125
1760634569.298098,91530,9.832098960876465
1760634572.1165605,91850,1.0767879486083984
1760634574.9280329,92170,1.1040916442871094
1760634577.8025796,92490,1.1040916442871094
1760634580.6139581,92810,0.6321897506713867
1760634583.4238267,93130,-18.107898712158203
1760634586.2003345,93450,1.138589859008789
1760634589.0447636,93770,7.992300033569336
1760634591.8586576,94090,9.876898765563965
1760634594.668622,94410,-1.3132104873657227
1760634597.4790604,94730,0.5740900039672852
1760634600.2897432,95050,9.87039852142334
1760634603.0869207,95370,9.866198539733887
1760634605.9418352,95690,1.1659927368164062
1760634608.7518742,96010,1.1659927368164062
1760634611.512891,96330,8.38330078125
1760634614.3334494,96650,8.88589859008789
1760634617.1626585,96970,9.386399269104004
1760634619.9970825,97290,0.1790933609008789
1760634622.7729664,97610,8.871099472045898
1760634625.6268814,97930,8.40410041809082
1760634628.4339955,98250,9.90619945526123
1760634631.1940062,98570,9.90619945526123
1760634634.0248024,98890,9.88399887084961
1760634636.8367562,99210,8.892498970031738
1760634639.627823,99530,8.892498970031738
1760634642.4105542,99850,8.381200790405273
1760634645.2666311,100170,7.408699035644531
1760634648.1807022,100490,9.88399887084961
1760634651.0164587,100810,5.392309665679932
1760634653.7550159,101130,9.892898559570312
1760634656.60837,101450,9.39699935913086
1760634659.4209712,101770,-15.270631790161133
1760634662.2101436,102090,9.881898880004883
1760634665.001562,102410,9.905098915100098
1760634667.8617997,102730,9.892799377441406
1760634670.6543655,103050,9.888599395751953
1760634673.4224865,103370,9.888599395751953
1760634676.2322023,103690,9.888298988342285
1760634679.0884068,104010,9.880199432373047
1760634681.8590484,104330,9.864198684692383
1760634684.609501,104650,9.890499114990234
1760634687.447287,104970,9.875099182128906
1760634690.2892876,105290,9.886999130249023
1760634693.072735,105610,7.8772993087768555
1760634695.7746558,105930,9.887799263000488
1760634698.5845716,106250,9.88809871673584
1760634701.390676,106570,9.877498626708984
1760634704.236477,106890,1.1807928085327148
1760634707.0381556,107210,9.882498741149902
1760634709.8725324,107530,9.875398635864258
1760634712.6788394,107850,9.875598907470703
1760634715.4793274,108170,0.07369327545166016
1760634718.2806842,108490,9.87099838256836
1760634721.0614414,108810,9.890499114990234
1760634723.8928585,109130,9.87549877166748
1760634726.7164316,109450,9.890499114990234
1760634732.897591,110030,9.890798568725586
1760634735.696474,110350,9.890798568725586
1760634738.6008747,110670,9.890798568725586
1760634741.4330373,110990,9.890798568725586
1760634744.1932874,111310,12.315193176269531
1760634746.9645114,111630,13.821123123168945
1760634749.7052524,111950,12.21835708618164
1760634752.4380956,112270,10.74200439453125
1760634755.2248356,112590,10.2084379196167
1760634758.0184512,112910,8.796266555786133
1760634760.7909446,113230,8.796266555786133
1760634763.512801,113550,13.868627548217773
1760634766.2548037,113870,13.868627548217773
1760634769.0019739,114190,7.275160312652588
1760634771.7243447,114510,-21.339242935180664
1760634774.4764905,114830,-20.3405818939209
1760634777.2228293,115150,-20.3405818939209
1760634779.969803,115470,13.87479305267334
1760634782.6622996,115790,13.868793487548828
1760634785.446519,116110,12.315625190734863
1760634788.142815,116430,12.289592742919922
1760634790.9067652,116750,13.855192184448242
1760634793.6133864,117070,13.836289405822754
1760634796.3294234,117390,13.816325187683105
1760634799.082509,117710,13.8606595993042
1760634801.8300667,118030,13.37816047668457
1760634804.5962873,118350,9.281123161315918
1760634807.363394,118670,12.31795597076416
1760634810.088893,118990,12.339756965637207
1760634812.8781698,119310,13.852459907531738
1760634815.6931033,119630,12.320093154907227
1760634818.4355633,119950,13.829557418823242
1760634821.228562,120270,13.855993270874023
1760634824.034062,120590,13.86739444732666
1760634826.7728739,120910,13.870927810668945
1760634829.5808551,121230,13.873594284057617
1760634832.4208505,121550,13.882128715515137
1760634835.22591,121870,13.882128715515137
1760634837.9517198,122190,13.85106086730957
1760634840.8556101,122510,13.885727882385254
1760634843.8381324,122830,13.894828796386719
1760634846.7403126,123150,13.85849380493164
1760634849.560731,123470,13.796958923339844
1760634852.3917868,123790,13.828292846679688
1760634855.2195854,124110,13.869394302368164
1760634857.9674509,124430,13.864828109741211
1760634860.7518873,124750,13.845026969909668
1760634863.5455763,125070,13.857661247253418
1760634866.2988453,125390,13.846394538879395
1760634869.0619073,125710,13.89339542388916
1760634871.8618963,126030,13.85142707824707
1760634874.6087015,126350,13.882294654846191
1760634877.3950517,126670,13.872361183166504
1760634880.1901646,126990,13.868361473083496
1760634883.0012417,127310,13.867694854736328
1760634885.7270734,127630,13.875227928161621
1760634888.536705,127950,13.858694076538086
1760634891.3409896,128270,13.882895469665527
1760634894.1255395,128590,13.858694076538086
1760634896.9457507,128910,13.892127990722656
1760634901.7430997,129310,13.892127990722656
1760634904.5494282,129630,13.892127990722656
1760634907.4251041,129950,13.892127990722656
1760634910.3525772,130270,14.840396881103516
1760634913.1444166,130590,12.797694206237793
1760634915.958461,130910,10.302702903747559
1760634918.857353,131230,10.302702903747559
1760634921.7320948,131550,15.843597412109375
1760634924.5633714,131870,15.336297035217285
1760634927.398147,132190,15.809696197509766
1760634930.2650142,132510,15.809696197509766
1760634933.1639037,132830,15.829397201538086
1760634936.0255995,133150,13.326894760131836
1760634938.9056091,133470,15.837696075439453
1760634941.8286314,133790,11.77910041809082
1760634944.7068863,134110,15.875897407531738
1760634947.5745535,134430,15.82049560546875
1760634950.4436088,134750,15.87499713897705
1760634953.3149965,135070,15.88229751586914
1760634956.193045,135390,15.880799293518066
1760634959.0523937,135710,15.873598098754883
1760634961.963413,136030,15.32189655303955
1760634964.8975723,136350,15.866096496582031
1760634967.8069558,136670,14.877098083496094
1760634970.6615152,136990,15.862796783447266
1760634973.5697963,137310,14.392997741699219
