Wall time,Step,Value
1760542745.566011,320,7.999199867248535
1760542747.77546,640,-6.002900123596191
1760542749.9828641,960,-6.002900123596191
1760542752.1612842,1280,7.999499797821045
1760542754.369771,1600,7.998300075531006
1760542756.54942,1920,-6.002900123596191
1760542758.8311086,2240,-6.002900123596191
1760542761.0989976,2560,7.999499797821045
1760542763.2880905,2880,-6.002900123596191
1760542765.4807746,3200,7.999499797821045
1760542767.7222636,3520,-6.002900123596191
1760542769.9179473,3840,7.998899936676025
1760542772.1729639,4160,7.999100208282471
1760542774.3583598,4480,7.9994001388549805
1760542776.558809,4800,7.999199867248535
1760542778.768186,5120,7.999300003051758
1760542780.9930258,5440,-6.502900123596191
1760542783.2064555,5760,7.999499797821045
1760542785.4775982,6080,7.999199867248535
1760542787.6700974,6400,7.999599933624268
1760542789.9150612,6720,7.999000072479248
1760542793.862092,7120,7.997099876403809
1760542796.1161647,7440,7.997900009155273
1760542798.7104394,7760,7.9934000968933105
1760542801.0257568,8080,-6.009900093078613
1760542803.2319758,8400,-25.00988006591797
1760542805.478766,8720,7.9944000244140625
1760542807.6640122,9040,7.998000144958496
1760542809.851958,9360,7.999000072479248
1760542812.0428085,9680,7.9944000244140625
1760542814.2296996,10000,7.9928998947143555
1760542816.4174604,10320,-6.009900093078613
1760542818.5765693,10640,7.992700099945068
1760542820.755641,10960,7.9907002449035645
1760542822.9534848,11280,7.9959001541137695
1760542825.1697466,11600,7.997900009155273
1760542827.386357,11920,7.998799800872803
1760542829.625915,12240,7.998499870300293
1760542835.2482135,12860,5.866802215576172
1760542837.596266,13180,9.963500022888184
1760542839.9169383,13500,5.330602645874023
1760542842.2375932,13820,-2.33050537109375
1760542844.6468568,14140,9.973599433898926
1760542846.9679055,14460,0.8665962219238281
1760542849.3568196,14780,-2.33730411529541
1760542851.7422743,15100,7.997000217437744
1760542854.148792,15420,3.774803638458252
1760542856.5542088,15740,8.371600151062012
1760542858.9662404,16060,7.381699562072754
1760542861.343196,16380,7.392099380493164
1760542863.742961,16700,7.4173994064331055
1760542866.1502504,17020,9.912099838256836
1760542868.8541465,17340,9.968500137329102
1760542872.3055427,17660,9.902400016784668
1760542875.374717,17980,9.942999839782715
1760542877.9500966,18300,9.973899841308594
1760542882.0290368,18690,9.916899681091309
1760542884.2655325,19010,9.901899337768555
1760542886.578078,19330,9.869499206542969
1760542889.1701376,19650,9.915999412536621
1760542891.6281755,19970,9.772599220275879
1760542894.055514,20290,9.956999778747559
1760542896.3297026,20610,9.931499481201172
1760542898.6813967,20930,9.946499824523926
1760542901.0032866,21250,9.911799430847168
1760542903.3084617,21570,9.901899337768555
1760542905.6138222,21890,9.890799522399902
1760542907.9152179,22210,9.930398941040039
1760542910.219429,22530,9.932099342346191
1760542912.4966395,22850,9.876399993896484
1760542917.829916,23420,9.896699905395508
1760542920.1356318,23740,9.869199752807617
1760542922.499164,24060,9.895299911499023
1760542924.863531,24380,9.904499053955078
1760542927.2532096,24700,9.875900268554688
1760542929.5182824,25020,9.916699409484863
1760542931.87002,25340,9.881199836730957
1760542934.2432797,25660,5.726807117462158
1760542936.5006828,25980,9.885899543762207
1760542938.7950068,26300,9.89639949798584
1760542941.110346,26620,9.911399841308594
1760542943.4051533,26940,9.84000015258789
1760542945.8333356,27260,9.880999565124512
1760542948.5134342,27580,9.901000022888184
1760542950.8964822,27900,9.901399612426758
1760542955.0708854,28250,9.912099838256836
1760542957.8173802,28570,9.870599746704102
1760542960.726261,28890,7.860099792480469
1760542963.3432283,29210,9.901399612426758
1760542966.0866177,29530,6.880799293518066
1760542968.9164128,29850,9.911299705505371
1760542971.6207335,30170,8.885899543762207
1760542974.3527663,30490,9.885599136352539
1760542977.1686172,30810,9.905799865722656
1760542979.9469743,31130,9.860199928283691
1760542982.6161537,31450,7.866099834442139
1760542985.1545413,31770,9.926399230957031
1760542987.742169,32090,9.901100158691406
1760542992.0863342,32490,9.911699295043945
1760542994.6560616,32810,9.774199485778809
1760542997.2076728,33130,5.849001407623291
1760542999.7596686,33450,9.916799545288086
1760543002.400538,33770,9.927299499511719
1760543005.538492,34090,9.871000289916992
1760543008.4220636,34410,9.891200065612793
1760543011.419699,34730,9.927000045776367
1760543014.4121716,35050,9.864899635314941
1760543017.3264318,35370,9.835199356079102
1760543020.0552719,35690,9.880899429321289
1760543022.923664,36010,9.39639949798584
1760543025.92018,36330,9.901700019836426
1760543031.1957233,36790,9.406700134277344
1760543034.2096958,37110,9.403698921203613
1760543037.028328,37430,9.839599609375
1760543039.6028092,37750,8.906499862670898
1760543042.1189644,38070,9.90519905090332
1760543044.638159,38390,9.888998985290527
1760543047.1824589,38710,9.906099319458008
1760543049.665538,39030,9.910299301147461
1760543052.1735265,39350,9.85409927368164
1760543054.7387702,39670,9.853499412536621
1760543057.2765894,39990,9.880899429321289
1760543059.8407118,40310,9.875099182128906
1760543062.3773308,40630,9.885799407958984
1760543064.9478571,40950,9.93239974975586
1760543071.3927786,41550,8.406599998474121
1760543074.424635,41870,8.406599998474121
1760543077.3871198,42190,15.240499496459961
1760543080.3870144,42510,12.201730728149414
1760543083.4222822,42830,15.809165954589844
1760543086.3758185,43150,15.75343132019043
1760543089.394423,43470,15.74166488647461
1760543092.3264215,43790,15.283365249633789
1760543095.2787688,44110,15.283365249633789
1760543098.1740806,44430,9.773926734924316
1760543101.1172624,44750,15.62373161315918
1760543104.037133,45070,3.7780189514160156
1760543107.0322995,45390,15.788565635681152
1760543110.0466633,45710,15.800931930541992
1760543112.972123,46030,15.277965545654297
1760543115.9760878,46350,15.7662992477417
1760543118.9500306,46670,15.28513240814209
1760543121.8945613,46990,15.798965454101562
1760543124.8217683,47310,15.795232772827148
1760543127.7483943,47630,15.807599067687988
1760543130.6640503,47950,15.782865524291992
1760543133.5814593,48270,15.25383186340332
1760543136.5200357,48590,15.259132385253906
1760543139.482443,48910,7.236527919769287
1760543142.4824326,49230,15.257366180419922
1760543145.4741416,49550,15.250298500061035
1760543148.3851736,49870,15.770898818969727
1760543151.3285532,50190,15.312698364257812
1760543154.2389545,50510,15.264032363891602
1760543157.1843278,50830,15.224298477172852
1760543160.1732738,51150,15.696532249450684
1760543163.0790818,51470,15.684465408325195
1760543169.2060366,52010,15.755699157714844
1760543171.9867737,52330,15.755699157714844
1760543174.9282749,52650,12.75040054321289
1760543177.8315024,52970,12.703200340270996
1760543180.624462,53290,4.474403381347656
1760543183.5306761,53610,8.256500244140625
1760543186.5016003,53930,12.739300727844238
1760543189.3835354,54250,12.70840072631836
1760543192.2153149,54570,6.762707710266113
1760543195.074973,54890,12.723700523376465
1760543197.91748,55210,12.65570068359375
1760543200.8432164,55530,12.791101455688477
1760543203.6826766,55850,12.744300842285156
1760543206.5573072,56170,8.253399848937988
1760543209.4637146,56490,12.754301071166992
1760543212.3468616,56810,12.749799728393555
1760543215.1931062,57130,12.713399887084961
1760543218.0490746,57450,12.77560043334961
1760543220.9080722,57770,12.754800796508789
1760543223.7489357,58090,11.723905563354492
1760543226.600451,58410,12.775700569152832
1760543229.4593642,58730,12.786300659179688
1760543232.2906075,59050,12.270703315734863
1760543235.1162927,59370,12.245002746582031
1760543237.9652562,59690,12.79680061340332
1760543240.797733,60010,12.791600227355957
1760543243.6275382,60330,12.739700317382812
1760543246.5072682,60650,12.275703430175781
