Wall time,Step,Value
1760543618.5765514,102220,217.0
1760543621.4198174,102540,182.0
1760543624.2935193,102860,300.0
1760543627.1244102,103180,189.0
1760543630.0306149,103500,163.0
1760543632.9293475,103820,263.0
1760543635.845847,104140,222.0
1760543638.7017076,104460,165.0
1760543641.6124234,104780,165.0
1760543644.4118903,105100,190.0
1760543647.2930932,105420,310.0
1760543650.1452055,105740,167.0
1760543653.0407116,106060,200.0
1760543655.8950732,106380,400.0
1760543658.7497275,106700,185.0
1760543661.630779,107020,151.0
1760543664.45803,107340,183.0
1760543667.3323534,107660,400.0
1760543670.1816754,107980,282.0
1760543673.0457354,108300,252.0
1760543675.925584,108620,262.0
1760543678.7916458,108940,203.0
1760543681.6646256,109260,160.0
1760543684.5084934,109580,164.0
1760543687.385035,109900,164.0
1760543690.2748358,110220,199.0
1760543693.219888,110540,199.0
1760543696.103566,110860,205.0
1760543698.9719286,111180,185.0
1760543701.8436139,111500,188.0
1760543704.7238605,111820,226.0
1760543707.6335967,112140,226.0
1760543710.4718878,112460,309.0
1760543713.343227,112780,156.0
1760543716.2194567,113100,151.0
1760543719.15087,113420,109.0
1760543722.063897,113740,252.0
1760543724.938194,114060,98.0
1760543727.8335404,114380,168.0
1760543730.7425733,114700,206.0
1760543733.7379563,115020,206.0
1760543736.6566179,115340,116.0
1760543739.5176868,115660,97.0
1760543742.3968532,115980,131.0
1760543745.3425033,116300,161.0
1760543748.231019,116620,137.0
1760543751.1292446,116940,120.0
1760543754.054567,117260,120.0
1760543756.9727564,117580,106.0
1760543759.8683715,117900,137.0
1760543762.758312,118220,150.0
1760543765.7090323,118540,190.0
1760543768.5923305,118860,109.0
1760543771.533212,119180,112.0
1760543774.4590392,119500,124.0
1760543777.406588,119820,106.0
1760543780.3353424,120140,98.0
1760543783.2852316,120460,113.0
1760543786.232463,120780,109.0
1760543789.2628217,121100,109.0
1760543792.234698,121420,131.0
1760543795.1709428,121740,119.0
1760543798.1444328,122060,113.0
1760543801.092131,122380,115.0
1760543804.0233781,122700,109.0
1760543806.9732618,123020,100.0
1760543809.9173741,123340,112.0
1760543812.8545556,123660,114.0
1760543815.7814622,123980,96.0
1760543818.776976,124300,130.0
1760543821.78543,124620,107.0
1760543824.8232868,124940,154.0
1760543827.7542517,125260,109.0
1760543830.76529,125580,109.0
1760543835.463767,125960,109.0
1760543838.3742113,126280,109.0
1760543841.4156053,126600,109.0
1760543844.4671247,126920,109.0
1760543847.5209842,127240,160.0
1760543850.49116,127560,191.0
1760543853.4765956,127880,201.0
1760543856.5244768,128200,201.0
1760543859.5834403,128520,153.0
1760543862.629232,128840,154.0
1760543865.6184056,129160,194.0
1760543868.599523,129480,183.0
1760543871.622956,129800,183.0
1760543874.6658309,130120,122.0
1760543877.683061,130440,153.0
1760543880.7331023,130760,162.0
1760543883.6833456,131080,160.0
1760543886.7223191,131400,160.0
1760543889.754103,131720,154.0
1760543892.7800703,132040,148.0
1760543895.8336744,132360,180.0
1760543898.855948,132680,115.0
