#{"t_start": 1760644921.6188161, "env_id": "None"}
r,l,t
15.836496,134,12.952286
15.836296,136,13.151627
15.8260975,148,14.286298
15.809698,162,15.624031
15.806597,163,15.726059
15.8049965,164,15.819294
13.82959,203,19.572551
15.741594,213,20.551522
11.3257,217,20.959336
15.844797,133,25.959984
15.838498,141,27.869011
15.350199,129,28.063095
-4.285909,298,28.751313
15.818897,157,30.868038
15.818897,157,30.988197
15.862698,119,32.016178
15.856398,132,33.616727
15.748596,215,33.616727
15.824595,150,34.018192
15.843197,134,38.812837
15.831297,148,42.075168
15.833097,145,42.662202
15.837196,144,44.682851
15.839897,142,45.619395
15.844296,138,46.861358
15.820295,153,48.313898
15.282995,181,51.361792
15.334798,143,52.527544
9.337994,261,53.110538
11.8134,232,53.219353
15.832195,144,55.901693
15.852397,127,56.867202
15.809997,166,58.618344
15.845596,140,59.093746
15.822097,150,61.270929
15.306897,167,64.365788
15.843798,138,64.655504
15.839697,144,67.084488
15.793695,169,68.832208
15.813196,164,68.923976
15.859596,120,70.187472
15.330997,151,70.465171
15.326096,155,71.807058
14.811096,160,74.501935
15.335297,148,75.569289
15.330896,142,78.335383
15.822895,157,79.469398
14.854198,129,81.31945
15.314398,162,82.658316
15.3042965,168,84.975479
14.812595,165,86.305138
14.798195,184,87.842019
15.310497,161,89.965065
15.277296,193,90.340749
15.313997,161,90.997556
15.328696,144,93.280601
15.333496,141,96.149036
15.813198,159,96.527438
14.8273945,152,99.477351
15.313497,161,103.20628
15.834697,149,104.544073
15.778494,191,104.544073
15.812297,163,105.519125
10.229105,300,107.036421
15.775194,189,109.045402
15.300897,167,112.139806
15.306797,163,112.139806
15.238195,219,114.273389
14.849197,134,117.490949
14.835398,142,118.260824
14.756696,204,119.147888
15.788595,175,120.122408
15.336197,144,120.973562
15.292695,179,122.776698
15.825096,150,126.704143
15.279297,188,127.292805
15.357798,128,129.90497
15.783297,188,130.380146
15.865297,118,130.570762
15.785496,181,131.861706
15.336597,140,133.67085
15.844497,136,134.14275
15.792196,174,135.121663
15.832498,146,136.958649
15.335797,143,140.65648
15.806196,164,143.428647
15.347998,131,143.520247
15.822697,154,145.119599
15.838098,140,145.741499
15.317896,157,145.944031
15.804796,168,150.515991
15.796597,175,151.755302
14.791996,176,152.849574
15.313196,159,153.051019
15.349598,130,156.748219
15.794597,175,158.496241
15.818796,153,159.00339
15.335197,139,159.302078
15.840497,136,159.787042
15.318096,155,161.480951
15.359398,122,165.292743
15.338098,140,166.032998
15.3253975,152,168.616074
15.337697,139,171.056217
15.850498,131,171.982548
15.841297,138,173.181618
15.864998,116,173.492049
15.837997,141,173.787764
15.337097,140,174.190923
11.287903,232,174.29847
15.336798,143,180.611058
15.335797,143,183.097812
15.790195,179,183.491996
14.845697,134,185.401702
15.827797,148,185.89441
15.848898,132,186.950885
