#{"t_start": 1760645524.1406515, "env_id": "None"}
r,l,t
17.851196,133,372.903194
17.852695,130,373.915262
17.367496,130,376.968901
17.346495,148,377.418439
17.842892,152,377.602569
17.332195,155,381.96223
17.850197,135,382.332247
17.339394,155,383.082313
17.345493,150,385.121388
16.858994,139,385.487145
17.351196,141,386.950557
17.836094,160,387.721924
17.358196,131,389.554968
17.359295,140,390.589878
17.836296,150,390.8682
17.863796,131,394.492536
17.325195,157,396.504358
17.864895,124,396.604271
17.838093,156,397.54102
17.353695,136,398.088479
17.854797,141,400.802657
17.825596,157,401.535302
17.859697,128,402.474955
17.830894,156,404.055023
17.849794,143,404.143666
17.360395,141,407.560127
17.864197,131,408.754276
17.863997,129,410.059446
17.835596,149,410.344663
17.831194,153,411.752514
17.869396,119,413.490409
17.854294,146,414.32827
17.850395,145,414.980272
17.857697,136,416.633164
17.841497,142,417.308049
17.853495,142,421.900997
17.325794,159,422.257838
17.847294,144,423.387906
17.856895,136,424.323685
17.840393,153,424.508199
17.846794,145,426.933275
17.865894,130,427.033684
17.844093,148,428.049876
17.844296,150,430.541596
17.324095,164,432.480264
17.865597,121,434.620922
17.852596,139,434.798534
17.858295,134,436.769894
17.343494,142,437.715663
16.288492,192,440.078161
17.859997,133,440.368175
17.839794,147,440.552806
17.349794,147,440.640799
14.839388,155,444.908801
17.353495,138,445.277593
17.843697,140,447.811934
17.864397,125,448.35965
17.329498,154,448.919937
17.364697,122,449.006186
17.374796,121,451.630662
17.862396,133,453.009169
17.848995,135,453.091682
17.824394,157,454.688165
17.362396,125,456.540596
17.350395,141,458.389874
17.865997,121,459.590517
17.862698,122,460.316507
17.841694,144,461.153971
17.354597,135,461.43995
17.368397,117,463.941788
17.342896,144,465.091354
17.854595,131,465.373701
17.869495,118,465.750888
17.866295,126,468.417161
17.841795,143,471.826484
17.856897,128,472.377065
17.340595,143,473.039641
17.352795,129,473.307566
17.862698,126,473.307566
17.868595,115,475.834618
17.851795,135,476.580561
17.843296,140,478.791363
17.820795,157,480.011082
17.855698,128,484.2463
17.291092,186,485.649578
17.326794,153,486.020974
17.343998,145,486.763023
17.333393,151,487.336514
17.818493,164,488.266545
17.840595,143,489.85123
17.851097,130,490.864276
17.809292,172,491.803996
17.331697,152,494.110259
17.853596,141,497.391603
17.860596,131,497.885937
17.860096,128,500.211945
17.847897,138,500.211945
17.336193,155,501.270083
17.830898,168,501.715532
17.858196,135,502.460298
17.856396,129,502.918101
17.347696,136,504.517327
17.852295,134,506.63976
17.832798,149,511.722551
17.821594,161,512.381355
17.865997,133,512.560572
17.857597,137,512.931306
17.861296,132,513.970068
17.340096,140,514.246263
17.847296,144,515.853492
17.337494,146,516.498135
17.871895,122,517.968002
17.828596,163,519.643115
17.869396,127,523.511974
17.850195,143,525.834585
17.832794,149,526.193468
17.828094,152,527.017756
17.854595,143,527.22666
17.843697,148,527.973263
17.866196,131,528.635096
17.866196,127,529.752573
17.823395,163,530.973523
17.865898,126,531.328847
17.833694,152,537.637582
17.852596,131,539.400589
17.831795,151,539.851506
17.838593,151,540.227214
17.850994,135,540.511781
17.835995,149,540.88804
17.844296,138,541.45066
17.850594,135,542.306015
17.864594,135,543.524954
17.856396,137,544.077911
17.849396,135,550.176682
17.368095,128,551.753155
17.353695,132,552.49252
17.849995,133,552.86545
17.833996,149,553.235931
17.842695,142,554.110285
17.843796,143,554.756965
17.847696,136,556.141859
17.839396,151,556.330397
17.848694,142,557.263079
17.855095,134,562.608644
17.857296,132,563.996417
17.859398,127,564.280551
17.861996,133,565.203916
17.848396,137,565.990667
17.856796,125,566.362054
17.877497,114,567.825062
17.331295,152,568.180789
17.855995,129,568.264687
17.332394,149,569.916128
17.867096,122,576.456777
17.845995,137,576.640823
17.844694,138,577.022155
17.819593,157,577.114872
