#{"t_start": 1760644345.3706295, "env_id": "None"}
r,l,t
9.908999,89,8.918702
9.402599,93,9.308381
9.895999,99,9.900274
9.895899,100,9.985258
9.887799,101,10.086956
9.8852,107,10.654948
9.896999,109,10.851859
9.880699,112,11.135346
9.382699,112,11.135346
9.869999,119,11.946611
9.422299,78,17.499414
9.393899,102,18.741148
9.4091,90,19.838941
9.882899,112,20.136614
9.887199,109,20.620214
9.8979,102,21.013584
9.893499,106,21.118021
9.859098,130,23.266393
9.874099,120,23.456852
9.841099,150,24.416559
9.889599,105,27.633338
9.4,101,28.4865
9.906899,92,28.958105
9.8894,107,30.079515
9.898199,99,30.548845
9.878299,118,32.289024
9.867199,129,32.95409
9.893499,106,33.329872
9.891399,107,33.606012
9.8916,105,34.374384
9.9112,89,36.063367
9.8916,105,38.853344
9.880499,116,39.416847
9.883099,110,40.94102
9.896299,98,42.233262
9.880999,111,42.780953
9.402899,92,43.048168
9.839199,149,44.184424
9.869499,126,45.52673
9.880199,119,47.375306
9.839199,149,47.465701
9.8852,109,49.711923
9.860899,132,51.266434
9.874499,116,51.827169
9.8895,106,52.675381
9.886799,113,52.766452
9.883299,108,54.242977
9.898199,99,54.701572
8.854799,133,55.446444
9.897999,101,56.72303
9.393799,103,56.806584
9.893999,101,59.065074
9.900799,93,59.891494
9.900399,97,60.862545
9.906799,93,63.065409
9.874099,120,64.041101
9.860999,131,65.20778
9.882399,117,66.559829
9.889699,104,66.659015
9.887499,106,66.914899
9.864799,133,67.273805
9.9005995,95,68.11935
9.880599,115,70.788397
9.907,91,71.526196
9.906699,94,72.713121
9.869299,128,72.890147
9.896699,94,75.275324
9.3958,103,76.382867
9.8696995,124,76.567882
9.8956995,104,76.840713
9.391899,102,77.498242
9.860599,135,78.97894
9.9028,93,79.355932
9.913499,86,79.442488
9.8958,103,82.186708
9.873999,121,83.948757
9.889099,110,85.334197
9.895899,102,86.864559
9.901099,110,86.949323
9.878399,117,87.310709
9.897699,104,88.51183
9.3585,136,88.915049
9.3916,105,88.998024
9.9096985,104,88.998024
9.877999,121,93.287425
9.887199,109,94.032514
9.913699,84,95.014776
9.885399,107,95.196944
9.882599,115,97.478244
9.895999,101,98.125853
9.385099,110,99.032457
9.875999,121,99.561187
9.869499,126,100.442424
9.795299,188,103.965012
9.393899,102,104.414351
9.8633995,127,104.774964
9.881099,110,104.950624
9.865599,125,105.305408
9.891699,104,106.846894
9.895999,101,107.210807
