#{"t_start": 1760643595.46265, "env_id": "None"}
r,l,t
7.9989,12,28.563374
7.9993,8,28.62407
7.9991,10,28.62407
7.9994,7,28.697144
7.9994,7,28.697144
7.9993,8,28.973052
7.9996,5,28.973052
7.9987,14,29.052007
7.9996,5,29.052007
7.9975,26,29.254645
7.999,11,29.399678
7.9991,10,29.399678
7.9976997,24,29.46241
7.9994,7,29.46241
7.9993,8,29.533426
7.9992,9,29.884481
7.9994,7,29.884481
7.9996,5,29.884481
7.998,21,29.955011
7.9993,8,30.014605
7.9985,16,30.158075
7.9995,6,30.319238
7.9995,6,30.386654
7.9993,8,30.579308
7.9995,6,30.579308
7.999,11,30.649401
-6.0029,30,30.649401
7.9986,15,30.92601
7.9993,8,30.92601
7.9995,6,30.994065
7.9994,7,31.134047
-6.0029,30,31.134047
7.9994,7,31.409249
-7.0029,30,31.470299
7.9989,12,31.470299
7.9996,5,31.470299
7.9983,18,31.544186
7.9995,6,31.544186
-6.0029,30,31.544186
7.9985,16,31.679245
7.999,11,31.679245
7.9995,6,31.889739
7.9996,5,31.889739
7.9987,14,31.969674
7.9994,7,31.969674
7.9992,9,32.046386
7.9993,8,32.107862
7.9994,7,32.186519
7.9991,10,32.186519
7.9996,5,32.248407
7.9995,6,32.320981
7.9995,6,32.629423
7.9987,14,32.704899
7.9991,10,32.704899
7.9995,6,32.768017
7.9993,8,32.768017
7.999,11,32.768017
7.9992,9,32.912714
7.9979,22,33.119531
7.9995,6,33.192535
7.9985,16,33.257514
7.9995,6,33.32962
7.9982,19,33.401361
7.9992,9,33.401361
7.9986,15,33.67474
7.9995,6,33.67474
7.9988,13,33.67474
7.9996,5,33.67474
7.9995,6,33.814303
7.9997,4,33.957606
7.9996,5,34.016356
7.9995,6,34.088158
7.9992,9,34.299512
7.9994,7,34.299512
7.9994,7,34.427977
7.998,21,34.6344
7.9995,6,34.727648
7.9995,6,34.727648
7.9991,10,34.796875
-6.0029,30,34.796875
7.9971,30,34.796875
7.9994,7,34.937228
7.9994,7,35.138951
7.9995,6,35.211263
7.9994,7,35.211263
-6.0029,30,35.211263
7.9995,6,35.211263
-6.0029,30,35.492179
7.9996,5,35.565193
7.9996,5,35.565193
7.9995,6,35.639288
7.999,11,35.699376
7.9987,14,35.771027
7.9996,5,35.905622
7.9995,6,35.978196
7.9983,18,35.978196
-6.0029,30,36.119751
7.9988,13,36.119751
7.9992,9,36.324422
7.999,11,36.403012
7.9994,7,36.464008
7.9991,10,36.464008
7.9986,15,36.535783
7.9992,9,36.535783
7.9992,9,36.607214
7.9994,7,36.607214
7.9993997,7,36.808789
7.9996,5,36.880693
7.9995,6,37.03988
7.9991,10,37.180016
7.999,11,37.180016
-6.0029,30,37.239928
7.9994,7,37.31259
7.9989,12,37.384948
7.9994,7,37.384948
7.9985,16,37.585314
7.9993,8,37.585314
7.9996,5,37.585314
7.9993,8,37.732001
7.9994,7,37.804194
7.9995,6,37.804194
7.9995,6,37.804194
7.9995,6,38.014443
7.9995,6,38.014443
7.9988,13,38.075453
7.998,21,38.075453
7.9995,6,38.218284
7.9992,9,38.218284
-7.0029,30,38.218284
7.9993,8,38.290692
7.9995,6,38.435184
7.9990997,10,38.499938
7.9996,5,38.572528
7.9995,6,38.645087
7.9993,8,38.645087
7.9993997,7,38.776171
7.9988,13,38.917119
7.9994,7,38.917119
7.9994,7,39.057665
7.9994,7,39.128503
7.9993997,7,39.128503
