#{"t_start": 1760601683.3811998, "env_id": "None"}
r,l,t
7.6702037,147,13.971091
9.148053,156,14.773294
9.122053,166,15.664241
10.110106,173,16.292713
9.561653,195,18.251561
9.535104,198,18.516889
6.973645,250,23.219368
9.139453,169,31.469343
9.573604,190,31.836849
8.635606,220,33.827942
5.191859,368,33.920674
-0.76345634,383,35.338548
5.602206,229,36.465866
-23.443708,398,36.737008
5.6339073,212,37.843298
8.134203,209,42.455687
9.595254,186,49.300042
10.159307,158,51.306653
9.532654,212,51.395803
8.160852,205,53.040699
9.122353,190,53.140108
-19.867489,400,55.141635
10.031808,208,56.196913
5.6342,209,57.468791
5.539907,277,59.927596
9.630506,171,65.467361
8.630603,170,67.300639
8.622403,177,68.058582
1.549746,291,69.813165
9.055004,201,72.046515
10.110857,180,72.144798
9.624053,173,72.503868
6.1291046,210,72.774983
10.152657,162,75.105249
10.070807,193,75.644439
10.181656,147,79.139134
10.134756,166,82.659898
7.682455,189,85.412186
10.176056,153,86.114993
10.173906,162,86.843788
8.6223545,215,89.474281
10.080908,192,90.045188
10.095357,185,92.119024
9.083802,213,92.412187
6.5975027,226,96.265536
10.117407,177,102.385151
9.629053,173,102.749041
10.114508,181,106.645679
4.5534134,267,107.009487
8.949155,247,108.022641
10.136859,195,109.855089
4.161162,227,110.353736
4.8970623,343,110.455367
10.052608,200,110.649806
10.138107,170,111.826851
10.176256,151,116.398055
13.6352,149,120.841756
10.060107,200,121.559169
14.11825,156,122.826905
14.15955,143,123.873385
14.150299,148,124.417245
10.0596075,205,126.207039
1.5848522,190,129.583673
9.069105,210,130.301251
14.6812,114,132.015314
10.085907,192,134.300637
3.962409,277,135.788511
14.6996,105,135.963276
14.172649,137,136.49176
14.74655,98,138.735924
9.619455,169,140.026967
8.587457,189,140.208726
5.5355587,233,142.205971
14.199397,132,142.511182
13.157999,121,145.460888
14.71345,104,145.547831
15.21085,105,146.207788
15.642401,127,147.486597
13.114597,180,148.583006
15.7378,98,149.223353
15.2019005,107,152.183816
14.172901,122,153.829904
8.222603,175,154.940272
12.204641,167,155.495455
15.19545,109,155.580786
15.171551,123,156.945912
14.7097,104,157.130788
14.6602,124,157.700904
15.67205,118,159.521921
14.7039,112,159.608151
12.730751,106,161.947778
14.68495,114,164.365503
14.72665,97,164.543952
14.711801,108,164.905642
14.6991,110,165.775059
15.741497,111,167.54135
15.25745,89,170.313329
15.61985,140,170.770647
15.6250515,138,172.485209
14.046249,176,173.313027
14.2222,104,174.232051
15.7195015,106,174.232051
15.72395,99,174.854594
15.19495,114,175.521134
12.658643,177,175.983171
15.67975,116,178.21568
15.2121,105,179.962409
15.186101,115,181.416907
14.197651,112,182.874076
15.714101,110,184.452439
15.644701,129,186.194319
15.64315,132,187.110441
15.658651,127,187.289896
15.719999,101,187.57467
15.659901,127,187.758785
15.54195,169,188.957033
15.702101,105,191.111124
15.65365,127,191.743723
14.6761,115,193.491421
15.656151,127,196.288167
15.68705,118,197.175989
15.69515,112,197.531439
14.1987,114,198.164415
15.691301,113,198.251122
15.6982,119,198.350428
15.221149,102,198.436688
15.728451,104,201.433578
15.725,101,202.906023
15.64325,131,203.274526
15.730101,100,206.393703
15.23155,98,207.285344
15.6779,122,207.464913
15.72,101,207.641865
15.19795,109,208.473032
15.6836,115,208.743123
15.665001,126,209.103458
15.725,101,212.248199
15.70545,109,213.340181
15.622251,141,214.452428
15.694851,115,217.050466
15.2508,93,217.133415
15.68515,112,217.683033
15.734051,98,217.863833
15.6782,119,218.506975
15.654901,127,219.41146
15.67725,116,219.877322
15.714601,105,222.986887
15.67935,120,223.268199
15.664551,118,225.289721
15.7325,101,226.51001
15.70545,109,227.137118
15.70045,109,227.961905
15.69275,111,227.961905
15.70035,110,228.71706
15.710451,109,230.013401
15.6267,134,231.879333
14.17975,116,233.795869
15.660001,126,235.021711
15.721901,107,235.287472
15.22385,100,236.377653
15.674252,121,237.680814
15.709101,110,238.872529
15.680699,119,238.960656
15.656051,128,239.807794
15.724701,104,241.75037
15.12315,132,242.491932
15.7194,107,243.97685
15.719701,104,244.879013
15.7512,89,244.879013
15.70565,107,245.432415
15.26005,88,247.354375
15.21615,102,248.521354
15.6682,119,248.888038
15.229151,97,248.973832
15.23425,96,252.747701
15.1884,117,253.191769
15.727699,99,253.911173
15.126801,133,253.911173
15.218651,102,254.185368
15.68755,113,255.851688
15.73645,99,257.68324
15.678499,116,258.052483
15.7223,103,258.441019
15.65925,121,260.188293
14.7563,88,262.4267
15.69235,115,263.430914
15.66395,124,264.724673
15.66955,118,264.906869
15.7017,109,265.942211
15.6269,132,266.208152
15.207001,106,267.508254
15.2057495,106,268.238403
15.689,111,268.335101
15.749451,94,271.21842
15.6631,120,271.40207
15.6734,117,274.36766
15.214701,104,274.645777
15.7144,107,274.747155
15.7017,109,276.422982
15.65395,124,277.505342
