#{"t_start": 1760601334.5745034, "env_id": "None"}
r,l,t
9.745099,98,9.135361
9.7651,98,9.135361
9.744399,105,9.764866
9.733899,110,10.23232
9.7237,112,10.412161
9.718399,115,10.68122
9.223199,117,10.863567
9.697299,126,11.693251
9.177198,127,11.775701
0.38298225,169,15.621648
9.775199,99,18.701847
9.249199,109,18.963356
9.7237,114,19.411356
9.749199,109,20.221586
9.723599,115,20.60003
9.7699995,101,20.774366
9.748899,112,20.950051
8.7488985,112,21.849403
9.202299,128,22.195069
9.764699,104,27.909756
9.764599,105,28.730482
9.139298,158,29.657213
9.780199,99,29.758566
9.749299,108,30.211673
9.202498,126,30.211673
9.7237,114,30.421444
9.749099,110,30.639318
9.244699,104,31.569093
9.749199,109,31.664848
6.780099,100,37.691101
6.7539988,111,37.866843
5.780305,98,38.493892
9.800799,93,38.849657
9.764499,106,39.107201
7.264999,101,39.20531
8.285101,100,40.4389
9.254099,110,41.22973
5.983406,167,45.143465
3.9679022,172,45.421528
8.275201,99,46.662036
9.790599,95,47.296586
9.732698,124,48.725731
9.202499,126,49.742369
9.728199,119,49.825473
9.753699,114,50.64111
9.679798,153,52.778208
9.685999,141,53.847973
9.775199,99,55.529174
9.722799,123,56.501461
9.7790985,110,57.131247
8.780199,99,58.598318
9.738699,114,58.952475
9.733899,112,59.839716
5.2386103,215,64.489662
9.713199,119,64.489662
9.691599,135,64.837948
9.759499,106,65.012417
9.770199,99,65.99642
9.748999,111,66.461344
9.785599,95,67.424415
9.754499,106,68.039664
4.2290115,211,69.453486
9.676099,140,72.213753
9.274999,101,73.88839
9.774799,103,73.88839
9.749099,110,74.148669
9.722999,121,75.148598
8.764499,106,75.328514
8.723499,116,76.774887
7.259099,110,77.230405
9.702099,130,79.641896
9.233999,111,82.235805
8.764699,104,83.297566
9.244399,107,83.853394
9.103498,166,84.298673
9.228299,118,85.832502
9.2221985,129,86.999272
9.717699,124,87.879676
8.697199,129,88.76577
9.186599,135,91.777343
9.753999,111,92.233556
2.8047042,204,92.33076
9.769799,103,92.59552
9.275399,97,93.044597
9.728499,116,94.295794
9.764699,104,95.229846
9.780299,98,96.735696
9.249099,110,96.910134
9.274799,103,98.065985
9.796,91,100.720974
9.759199,109,101.529457
9.264399,107,101.799476
9.764399,107,101.882382
8.749199,109,104.036778
8.697499,126,104.313587
9.769299,108,104.8518
9.738499,116,107.147211
9.743499,116,107.320701
9.769399,107,107.6626
9.764299,108,110.394326
