#{"t_start": 1760543166.1429324, "env_id": "None"}
r,l,t
12.770601,93,8.507188
12.750401,95,8.686759
12.7397,102,9.339671
12.7347,102,9.339671
12.213903,110,10.063307
12.7032,117,10.695937
10.651105,138,12.574571
4.4744034,155,14.037744
7.7526,173,15.646322
8.2565,184,16.65685
12.801801,83,17.490355
12.2603035,98,17.490355
12.739301,108,18.228335
12.1978035,123,20.471194
12.749301,108,20.471194
12.708401,117,23.14099
12.713001,121,25.015166
6.7627077,174,25.015166
12.7185,116,26.172423
12.2596035,105,26.172423
12.286103,90,26.353608
12.723701,114,27.785699
12.270304,98,29.20158
12.655701,144,30.400153
12.244404,107,32.706951
12.785702,94,33.455786
12.770301,98,33.820547
12.791101,90,34.256411
12.744301,108,36.03963
12.238904,112,37.814139
12.202105,130,37.814139
12.806801,83,37.911598
12.759901,102,38.351596
8.2534,217,39.864964
12.754301,108,42.42327
12.244204,109,43.597026
12.733501,116,43.867844
12.728701,114,44.493872
12.7498,103,45.319851
12.765301,98,46.742444
12.754801,103,47.6292
12.7134,117,48.336074
12.244404,107,49.508666
12.7756,95,50.923927
12.7966,85,52.100013
11.583608,165,52.635139
12.754801,103,53.075423
12.734,111,55.211812
12.172004,131,55.305854
12.7498,103,55.919094
11.723906,112,57.603011
12.745,101,58.508638
12.7655,96,59.483356
12.6824,127,59.65751
12.775701,94,60.453991
12.265703,94,61.010835
12.729,111,62.961605
12.786301,88,63.047338
12.2603035,98,64.030819
12.270703,94,64.289635
12.234604,105,66.957355
12.739901,102,67.565531
12.245003,101,68.621363
12.7707,94,69.35259
10.2827015,124,70.491733
12.7812,89,70.929193
8.773201,119,71.011285
12.765401,97,71.543293
12.796801,83,71.639806
12.7916,85,74.473732
12.6975,126,75.196149
12.7397,104,76.771584
12.250003,101,77.586214
12.796801,83,78.307404
12.7498,103,78.489011
12.7917,84,79.120528
12.7602005,99,79.298311
12.7657,94,79.380647
12.275703,94,79.913695
12.7706,95,82.925078
12.765501,96,83.720458
12.271003,91,84.843067
12.7967,84,86.566203
12.7654,97,86.925983
12.781,91,87.471983
12.234503,106,87.906971
12.208404,117,87.99946
12.7446,105,88.613663
12.7551,100,88.790968
12.7917,84,91.217956
12.729401,107,92.445334
12.775801,93,94.832464
12.781101,90,95.453776
12.734501,106,96.356764
12.786301,88,96.440927
12.6512,139,97.271814
12.734501,106,97.356626
12.739901,102,97.91666
12.703501,116,98.382952
12.7606,95,99.739695
