#{"t_start": 1760549807.5868697, "env_id": "None"}
r,l,t
4.5317154,257,23.846341
4.47921,282,26.149005
8.446659,295,27.351865
-7.7998977,398,36.995923
-3.244875,398,36.995923
-13.289927,398,36.995923
-23.47121,398,36.995923
-13.238674,398,36.995923
-8.143637,398,36.995923
-7.724896,398,36.995923
-7.6886387,400,60.751273
-2.2136245,400,63.115947
-3.2323747,400,64.298377
14.162201,129,72.676175
-5.3023977,400,73.759653
-3.7611256,400,73.759653
-7.202388,400,73.759653
-9.218632,400,73.759653
-8.8511305,400,73.759653
-6.2061243,400,73.759653
-2.2586255,400,73.759653
9.203793,163,79.175818
14.7348,103,83.01349
14.71545,109,83.539629
14.680201,124,83.816469
12.1756,120,84.516941
14.160001,126,85.042929
9.338452,204,92.01323
11.722801,98,93.243971
15.694851,115,93.769548
13.158299,118,94.33145
15.12565,132,94.761176
13.13565,132,96.809135
7.8180017,221,98.881615
-2.2198744,400,99.150821
15.176849,120,102.773386
15.72815,107,102.858867
13.6929,122,105.237472
15.173649,127,106.132871
14.159996,151,107.299512
15.6808,118,107.396716
15.684551,118,109.448415
-10.298634,400,109.541652
-13.814879,400,109.541652
14.516701,159,117.035825
14.664051,123,118.406732
14.665001,126,118.586752
15.7224,102,118.677454
15.601951,144,119.026206
15.69795,109,119.288276
15.144501,131,121.167794
15.724501,106,128.080332
14.702751,111,128.453885
15.7071,105,128.627907
15.67205,118,128.887678
15.679351,120,129.66471
15.714399,107,130.61516
-2.2823758,400,134.772342
15.728651,102,137.075674
-5.814895,400,138.36958
15.6989,112,138.462831
14.158101,120,138.974515
15.7067,109,140.238913
15.67165,122,140.419157
-3.7823768,400,140.775334
15.143753,151,142.207822
15.17685,120,145.506444
15.66425,121,147.90166
15.713151,107,148.634388
15.24415,97,149.161829
15.7298,103,149.509923
15.657852,135,150.477389
15.593101,145,151.491483
15.671551,123,151.847247
-2.2636256,400,152.583649
13.722101,105,154.968141
15.2274,102,157.220117
15.2305,96,157.981636
15.693701,114,159.995341
15.669903,127,160.270091
15.6994,107,160.35345
15.691401,112,161.789989
15.704401,107,162.407939
15.632951,134,164.158794
15.21055,108,164.887375
15.005262,261,166.002902
15.668501,116,168.577899
15.6497,129,169.070183
15.67745,114,170.384824
15.709701,104,171.284983
14.65925,121,171.382847
15.6924515,114,172.825461
15.65365,127,175.691372
15.204401,107,175.69237
15.67185,120,175.774811
15.68235,115,178.930692
15.146252,126,180.387828
15.187651,112,180.470797
15.71365,102,180.565741
15.711701,109,181.100415
